k	j	i	s	
10	58	6	-2.026551	
10	57	5	-4.134254	
10	57	4	-5.277727	
10	56	3	-2.190399	
10	56	2	-2.578442	
10	55	1	-13.658445	
9	55	9	-4.385710	
9	55	8	-5.516530	
9	54	7	-4.844054	
9	54	6	-4.360631	
9	53	5	-6.539162	
9	53	4	-5.559167	
9	52	3	-4.323011	
9	52	2	-3.462593	
9	51	1	-5.678759	
8	51	7	-1.178421	
8	51	6	-3.234234	
8	50	5	-1.765993	
8	50	4	-0.886093	
8	49	3	-2.192994	
8	49	2	-2.987510	
8	48	1	-2.849297	
7	48	9	-1.811989	
7	48	8	-2.408112	
7	47	7	-5.077709	
7	47	6	-5.620720	
7	46	5	-2.726137	
7	46	4	-2.139943	
7	45	3	-4.858189	
7	45	2	-3.607058	
7	44	1	-7.776785	
6	44	8	-2.608150	
6	44	7	-1.199535	
6	43	6	-2.588650	
6	43	5	-1.065734	
6	42	4	-3.700304	
6	41	3	-0.271799	
6	41	2	-1.073556	
6	40	1	-2.030370	
5	40	14	-0.299706	
5	39	14	0.000903	
5	39	13	-1.138712	
5	38	12	-0.462536	
5	38	11	-0.711578	
5	37	10	-0.930193	
5	37	9	-0.952761	
5	36	8	-0.729947	
5	36	7	-0.649493	
5	35	6	0.141993	
5	35	5	0.064966	
5	34	4	2.694986	
5	34	3	2.704562	
5	33	2	2.264651	
5	33	1	2.261947	
4	33	9	3.065722	
4	32	8	1.856901	
4	32	7	3.540787	
4	31	6	18.886309	
4	30	5	16.438332	
4	29	4	21.938433	
4	28	3	19.148706	
4	27	2	27.093502	
4	26	1	13.599730	
3	26	10	3.015212	
3	25	10	-0.347778	
3	24	9	7.936563	
3	23	8	-1.938508	
3	22	7	1.875273	
3	22	6	-0.390766	
3	21	5	-1.857065	
3	21	4	-2.932260	
3	20	3	-3.995571	
3	20	2	-3.481054	
3	19	1	-8.233558	
2	19	13	-0.210064	
2	19	12	-0.522848	
2	18	11	-1.748284	
2	18	10	-0.932594	
2	17	9	0.314594	
2	16	8	-1.927342	
2	15	7	1.171753	
2	15	6	1.158411	
2	14	5	2.400650	
2	13	5	3.469175	
2	12	4	4.116459	
2	11	4	6.441722	
2	10	3	5.527284	
2	9	3	5.547904	
2	8	2	2.605447	
2	8	1	2.406685	
1	8	6	1.006744	
1	7	5	12.235312	
1	6	4	26.380711	
1	5	3	17.761028	
1	4	3	8.690853	
1	4	1	18.775305	
