k	j	i	s	
10	108	6	4.988937	
10	107	6	4.672127	
10	106	5	7.689132	
10	105	5	4.337033	
10	104	4	4.790172	
10	103	4	6.579029	
10	102	3	4.241550	
10	101	3	2.737912	
10	100	2	3.265233	
10	99	2	4.836267	
10	98	1	4.388953	
9	98	9	3.049605	
9	97	9	3.855303	
9	96	8	-1.902216	
9	95	8	-0.203887	
9	94	7	-1.033173	
9	93	7	-2.140982	
9	92	6	1.364052	
9	91	6	-2.043708	
9	90	5	0.810464	
9	89	5	2.001466	
9	88	4	2.542819	
9	87	4	2.898418	
9	86	3	5.804006	
9	85	3	5.113426	
9	84	2	10.777907	
9	83	2	7.545933	
9	82	1	6.646119	
8	82	7	3.719383	
8	81	7	3.217908	
8	80	6	1.810495	
8	79	5	0.364747	
8	78	4	-1.104689	
8	77	4	-1.203163	
8	76	3	-2.412551	
8	75	3	-0.732527	
8	74	2	-2.485398	
8	73	1	-1.197804	
7	73	9	-0.823899	
7	73	8	-2.783512	
7	72	7	-1.556419	
7	72	6	-1.072664	
7	71	5	-0.118425	
7	71	4	-1.561282	
7	70	3	-1.166225	
7	69	3	-0.280710	
7	68	2	-1.949417	
7	67	2	-1.792128	
7	66	1	-0.928860	
6	66	8	6.673440	
6	65	8	0.058836	
6	64	7	5.938925	
6	63	7	1.342409	
6	63	6	1.065184	
6	62	5	4.141434	
6	61	5	2.998703	
6	60	4	2.870929	
6	59	3	4.107129	
6	58	2	4.287745	
6	57	2	0.099466	
6	56	1	0.157787	
5	56	14	-1.436462	
5	55	14	-0.843631	
5	55	13	-1.656609	
5	54	12	-0.736236	
5	54	11	-0.243416	
5	53	10	-0.150252	
5	53	9	-0.335823	
5	52	8	0.539436	
5	52	7	0.483302	
5	51	6	0.257411	
5	51	5	0.271557	
5	50	4	0.899544	
5	50	3	1.124534	
5	49	2	1.406715	
5	49	1	1.582962	
4	49	9	2.114799	
4	48	8	2.580578	
4	47	7	7.382591	
4	46	6	16.876419	
4	45	5	21.536562	
4	44	4	15.481097	
4	43	4	11.898389	
4	42	3	50.955074	
4	41	2	12.949457	
4	40	1	41.216034	
3	40	10	-0.280100	
3	39	10	-2.002990	
3	38	9	31.010695	
3	37	8	0.818616	
3	36	7	37.908237	
3	35	7	-10.480887	
3	34	6	1.252209	
3	33	6	-5.312985	
3	32	5	2.928850	
3	31	5	13.185768	
3	30	4	9.174233	
3	29	3	13.810029	
3	28	2	5.285738	
3	28	1	3.098697	
2	28	13	0.024758	
2	27	12	0.117450	
2	27	11	-0.666242	
2	26	10	-0.623050	
2	26	9	-0.991753	
2	25	8	0.254453	
2	25	7	0.079399	
2	24	6	-0.260407	
2	24	5	-0.386779	
2	23	4	-1.449207	
2	23	3	-1.327948	
2	22	2	0.336489	
2	22	1	0.025699	
1	22	6	3.722167	
1	21	5	2.471043	
1	21	4	2.369625	
1	20	3	0.119000	
1	20	2	7.818527	
1	19	1	-0.151081	
