k	j	i	s	
10	156	6	-2.230447	
10	155	5	-2.858968	
10	155	4	-3.358785	
10	154	3	-2.527845	
10	154	2	-2.800117	
10	153	1	-6.159799	
9	153	9	-3.458879	
9	153	8	-3.725497	
9	152	7	-3.363871	
9	152	6	-3.118539	
9	151	5	-3.846634	
9	151	4	-4.302299	
9	150	3	-2.323993	
9	150	2	-3.336988	
9	149	1	-6.993115	
8	149	7	-1.206455	
8	149	6	-1.589275	
8	148	5	-1.437867	
8	148	4	-1.455139	
8	147	3	-1.635272	
8	147	2	-2.376154	
8	146	1	-9.121035	
7	146	9	-2.072907	
7	146	8	-2.800810	
7	145	7	-2.008925	
7	145	6	-3.250995	
7	144	5	-3.502301	
7	144	4	-4.008479	
7	143	3	-1.572803	
7	143	2	-0.739886	
7	142	1	-3.865964	
6	142	8	-1.276865	
6	142	7	-0.865392	
6	141	6	4.510077	
6	140	5	3.816258	
6	139	4	6.075052	
6	138	3	4.247464	
6	137	2	2.874934	
6	137	1	2.616790	
5	137	14	2.166161	
5	136	13	2.640891	
5	136	12	2.837892	
5	135	11	2.708786	
5	135	10	2.705585	
5	134	9	2.752187	
5	134	8	2.751612	
5	133	7	3.575283	
5	133	6	3.617059	
5	132	5	3.967811	
5	132	4	3.993894	
5	131	3	9.081166	
5	130	2	10.033705	
5	129	2	5.087537	
5	129	1	5.269296	
4	129	9	3.239959	
4	128	8	6.309732	
4	127	7	24.212826	
4	126	6	25.066792	
4	125	5	25.764898	
4	124	4	14.072871	
4	124	3	0.171614	
4	123	2	21.896002	
4	122	1	3.927648	
3	122	10	2.335618	
3	121	10	-3.200820	
3	120	9	-1.049960	
3	119	8	-2.546282	
3	119	7	-3.081857	
3	118	6	-1.511587	
3	117	6	-6.103843	
3	116	5	-0.476591	
3	116	4	-0.757023	
3	115	3	-1.434567	
3	115	2	-4.159246	
3	114	1	-1.187688	
2	114	13	3.333400	
2	113	13	3.816666	
2	112	12	3.113541	
2	111	12	2.215595	
2	111	11	2.149196	
2	110	10	2.337501	
2	110	9	2.121880	
2	109	8	2.016155	
2	109	7	2.162516	
2	108	6	2.815310	
2	108	5	2.889522	
2	107	4	4.013304	
2	106	3	2.236349	
2	106	2	1.872175	
2	105	1	0.895922	
1	105	6	0.711777	
1	105	5	-0.243461	
1	104	4	15.376600	
1	103	4	5.226665	
1	103	3	4.621313	
1	102	2	18.440134	
1	101	2	11.473352	
1	100	1	10.586511	
