k	j	i	s	
10	62	6	-1.356020	
10	61	5	-0.706820	
10	61	4	-1.467821	
10	60	3	-1.456105	
10	60	2	-1.959203	
10	59	1	-5.291155	
9	59	9	-4.708921	
9	59	8	-6.137570	
9	58	7	-5.313794	
9	58	6	-5.673090	
9	57	5	-5.286944	
9	57	4	-5.170564	
9	56	3	-3.708250	
9	56	2	-3.369996	
9	55	1	-9.118956	
8	55	7	-1.619944	
8	55	6	-1.693369	
8	54	5	-3.382068	
8	54	4	-3.798423	
8	53	3	-1.962660	
8	53	2	-2.648512	
8	52	1	-6.768898	
7	52	9	-3.283039	
7	52	8	-4.240630	
7	51	7	-4.507112	
7	51	6	-5.483653	
7	50	5	-4.966158	
7	50	4	-4.537579	
7	49	3	-3.879644	
7	49	2	-3.690022	
7	48	1	-4.195926	
6	48	8	1.479826	
6	47	8	1.831569	
6	46	7	6.054117	
6	45	7	8.806241	
6	44	6	5.302822	
6	43	5	8.387904	
6	42	4	5.498477	
6	41	3	6.315033	
6	40	2	4.067554	
6	40	1	2.808720	
5	40	14	0.307143	
5	39	13	-0.130669	
5	39	12	0.473664	
5	38	11	1.094585	
5	38	10	1.094009	
5	37	9	0.629971	
5	37	8	0.693286	
5	36	7	2.036363	
5	36	6	2.207445	
5	35	5	4.966205	
5	34	4	2.855803	
5	34	3	2.878026	
5	33	2	3.204228	
5	33	1	3.170828	
4	33	9	3.014317	
4	32	8	7.261535	
4	31	7	27.321795	
4	30	6	24.671913	
4	29	5	21.278097	
4	28	4	13.309758	
4	27	3	61.198364	
4	26	2	19.970747	
4	25	2	6.710874	
4	25	1	26.389229	
3	25	10	1.083496	
3	24	9	-20.623144	
3	23	9	26.890352	
3	22	8	-3.841390	
3	21	7	28.475664	
3	20	6	-2.075146	
3	20	5	-2.072793	
3	19	4	-3.572396	
3	19	3	-3.764779	
3	18	2	0.104497	
3	17	1	-5.202866	
2	17	13	0.196322	
2	17	12	-0.176189	
2	16	11	-0.725533	
2	16	10	0.729912	
2	15	9	0.400830	
2	14	8	-0.515518	
2	14	7	-0.639196	
2	13	6	1.465075	
2	12	5	-1.177862	
2	11	4	3.575863	
2	10	3	0.077415	
2	9	2	0.949977	
2	9	1	0.820991	
1	9	6	1.073264	
1	8	5	-9.567798	
1	7	4	25.391935	
1	6	3	-3.945222	
1	5	2	24.540810	
1	4	2	-5.226205	
1	4	1	-5.562689	
