k	j	i	s	
10	76	6	4.709515	
10	75	6	5.286052	
10	74	5	5.970781	
10	73	5	3.736775	
10	72	4	4.669248	
10	71	4	5.892944	
10	70	3	-1.536468	
10	69	3	0.029340	
10	68	2	-0.634131	
10	67	2	0.490207	
10	66	1	-7.777788	
9	66	9	-2.211374	
9	65	9	5.281599	
9	64	8	-3.255679	
9	63	7	7.546474	
9	62	6	0.082984	
9	61	5	2.083699	
9	60	4	0.229867	
9	59	4	2.276250	
9	58	3	2.814477	
9	57	3	0.066990	
9	56	2	0.719445	
9	56	1	2.076827	
8	56	7	-0.251585	
8	55	6	-1.335882	
8	54	5	-3.231804	
8	53	5	-4.871713	
8	52	4	-5.869037	
8	51	4	-5.730494	
8	50	3	-5.795436	
8	49	3	-3.444285	
8	49	2	-3.895568	
8	48	1	-6.615116	
7	48	9	-4.653541	
7	48	8	-5.304504	
7	47	7	-4.926745	
7	47	6	-4.775627	
7	46	5	-5.228813	
7	46	4	-5.503552	
7	45	3	-4.791433	
7	45	2	-4.037010	
7	44	1	-6.762452	
6	44	8	-2.984109	
6	43	8	-1.087085	
6	42	7	5.921823	
6	41	7	2.527788	
6	41	6	2.395138	
6	40	5	3.902574	
6	39	5	2.612749	
6	39	4	1.722896	
6	38	3	-0.081839	
6	37	3	1.809834	
6	37	2	1.118590	
6	36	1	-1.971201	
5	36	14	-0.307555	
5	36	13	-0.257194	
5	35	12	-0.096561	
5	35	11	0.103060	
5	34	10	0.825616	
5	34	9	0.846511	
5	33	8	1.158151	
5	33	7	1.325303	
5	32	6	1.781468	
5	32	5	1.675541	
5	31	4	2.112470	
5	31	3	2.165674	
5	30	2	2.458269	
5	30	1	2.655193	
4	30	9	3.357150	
4	29	8	4.569256	
4	29	7	7.521162	
4	28	6	22.735262	
4	27	5	29.695267	
4	26	4	21.861433	
4	25	3	59.728352	
4	24	2	25.109217	
4	23	2	3.158355	
4	23	1	27.806646	
3	23	10	1.613460	
3	22	9	-6.092784	
3	21	9	22.599405	
3	20	8	1.165582	
3	19	7	36.932045	
3	18	6	2.983926	
3	18	5	3.970522	
3	17	4	6.049135	
3	16	3	9.192927	
3	15	2	3.821657	
3	15	1	1.882900	
2	15	13	1.492846	
2	14	12	1.426227	
2	14	11	0.988034	
2	13	10	1.350155	
2	13	9	0.759919	
2	12	8	2.034883	
2	12	7	2.033091	
2	11	6	1.528983	
2	11	5	1.575147	
2	10	4	1.700484	
2	10	3	1.591272	
2	9	2	1.735502	
2	9	1	1.257390	
1	9	6	1.237867	
1	8	5	6.121406	
1	8	4	11.639436	
1	7	3	11.398702	
1	6	2	22.731876	
1	5	2	7.335063	
1	4	2	-1.780108	
1	4	1	6.596577	
