k	j	i	s	
10	172	6	-3.284593	
10	171	5	-1.497931	
10	171	4	-1.919785	
10	170	3	-3.333153	
10	170	2	-3.342531	
10	169	1	-3.769541	
9	169	9	-2.597281	
9	169	8	-2.942744	
9	168	7	-4.463369	
9	168	6	-3.134217	
9	167	5	-2.342894	
9	167	4	-1.752663	
9	166	3	-1.923507	
9	166	2	-1.912980	
9	165	1	-3.758055	
8	165	7	-1.959170	
8	165	6	-2.752270	
8	164	5	-3.079250	
8	163	5	-0.917684	
8	162	4	-1.340979	
8	161	3	-0.444809	
8	161	2	-1.324723	
8	160	1	-5.809557	
7	160	9	-1.495620	
7	159	8	-1.059489	
7	158	7	-1.386092	
7	157	6	-0.644770	
7	157	5	-0.945613	
7	156	4	-1.269767	
7	155	3	-0.716854	
7	155	2	-0.884606	
7	154	1	-2.940335	
6	154	8	-3.911825	
6	153	8	0.005214	
6	152	7	0.445601	
6	152	6	0.128954	
6	151	5	5.782808	
6	150	4	2.861954	
6	149	3	7.808618	
6	148	2	2.925824	
6	148	1	2.771418	
5	148	14	2.195915	
5	147	13	2.212345	
5	147	12	2.397046	
5	146	11	3.715364	
5	146	10	3.693679	
5	145	9	5.022861	
5	145	8	4.709867	
5	144	7	4.899780	
5	144	6	4.956078	
5	143	5	4.987617	
5	143	4	5.099709	
5	142	3	11.431767	
5	141	2	5.307226	
5	141	1	5.475861	
4	141	9	5.385090	
4	140	8	5.230370	
4	140	7	5.590803	
4	139	6	24.619009	
4	138	5	19.082424	
4	137	4	26.464653	
4	136	3	22.592840	
4	135	2	19.859921	
4	134	1	22.628431	
3	134	10	0.845754	
3	133	10	-2.048624	
3	132	9	10.546424	
3	131	8	-5.117169	
3	130	7	12.063905	
3	129	7	-11.907057	
3	128	6	-4.087250	
3	127	6	-0.787356	
3	126	5	0.396039	
3	125	5	4.909207	
3	124	4	7.150777	
3	123	3	10.238270	
3	122	2	9.902309	
3	121	2	3.051017	
3	121	1	3.643887	
2	121	13	0.489850	
2	120	12	1.415807	
2	119	11	1.957075	
2	118	10	0.187564	
2	118	9	0.145617	
2	117	8	0.633300	
2	117	7	0.787047	
2	116	6	0.197568	
2	116	5	0.367281	
2	115	4	-0.514673	
2	115	3	-0.496202	
2	114	2	-1.017430	
2	113	1	0.623576	
1	113	6	0.783182	
1	113	5	0.693253	
1	112	4	0.910220	
1	112	3	1.976236	
1	111	2	3.619318	
1	110	1	2.167170	
