k	j	i	s	
10	96	6	0.120766	
10	96	5	-0.182527	
10	95	4	-0.556136	
10	95	3	-0.298088	
10	94	2	-0.146716	
10	94	1	-0.117285	
9	94	9	1.928810	
9	93	8	0.674194	
9	93	7	0.423950	
9	92	6	4.576862	
9	91	5	1.053118	
9	91	4	1.196720	
9	90	3	8.172775	
9	89	3	5.464534	
9	88	2	3.635991	
9	87	2	4.236344	
9	86	1	-0.889491	
8	86	7	-1.369086	
8	85	7	-0.217354	
8	84	6	-1.352003	
8	83	6	-3.208627	
8	82	5	-3.173259	
8	81	5	-2.069787	
8	81	4	-2.081080	
8	80	3	-2.332891	
8	79	3	-1.230815	
8	79	2	-1.844443	
8	78	1	-3.855404	
7	78	9	-2.653803	
7	78	8	-3.263685	
7	77	7	-1.263260	
7	77	6	-0.578692	
7	76	5	-2.089890	
7	75	4	0.138495	
7	74	3	3.548614	
7	73	3	-1.947852	
7	72	2	-0.047557	
7	71	2	-2.068897	
7	70	1	-8.659905	
6	70	8	-5.392281	
6	69	8	-3.440772	
6	68	7	-7.879681	
6	67	7	-0.649912	
6	66	6	-0.234777	
6	65	6	6.557538	
6	64	5	4.199821	
6	63	5	7.888366	
6	62	4	0.271894	
6	61	4	6.850249	
6	60	3	1.232353	
6	59	2	1.462822	
6	59	1	2.581741	
5	59	14	0.469374	
5	58	13	-0.019002	
5	58	12	0.042462	
5	57	11	0.955123	
5	56	10	1.916756	
5	55	10	1.498413	
5	54	9	5.190489	
5	53	9	2.462603	
5	53	8	2.430232	
5	52	7	7.562067	
5	51	6	6.163545	
5	50	5	10.181979	
5	49	5	4.686937	
5	49	4	4.647804	
5	48	3	11.050400	
5	47	3	12.322351	
5	46	2	6.002629	
5	46	1	6.058924	
4	46	9	5.456246	
4	45	8	11.367977	
4	44	7	15.214421	
4	43	6	35.839870	
4	42	5	21.591255	
4	41	4	51.452934	
4	40	3	31.741341	
4	39	2	47.753204	
4	38	1	22.079258	
3	38	10	4.321715	
3	37	9	24.309811	
3	36	8	-1.553788	
3	35	7	28.170380	
3	34	6	2.221380	
3	33	6	-4.175426	
3	32	5	-3.691733	
3	31	5	-4.798176	
3	30	4	-5.051346	
3	29	4	-0.143253	
3	28	3	0.132223	
3	27	2	4.936365	
3	26	1	0.592244	
2	26	13	1.189623	
2	26	12	-0.271028	
2	25	11	1.606969	
2	25	10	1.367633	
2	24	9	1.564031	
2	24	8	1.582950	
2	23	7	2.335665	
2	23	6	2.232515	
2	22	5	2.236093	
2	22	4	2.010990	
2	21	3	1.218137	
2	21	2	1.174042	
2	20	1	0.009338	
1	20	6	3.777688	
1	20	5	6.317227	
1	19	4	12.011328	
1	19	3	10.429488	
1	18	2	17.238552	
1	17	2	27.451010	
1	16	1	9.330518	
