	k	i	s
86	10	6	-1.841702
85	10	5	-1.576508
84	10	4	-1.2671620000000001
83	10	3	-0.9900260000000001
82	10	2	-3.0784759999999998
81	10	1	-1.540844
80	9	9	5.991294
79	9	8	4.839829
78	9	7	7.121459
77	9	6	1.7289900000000002
76	9	5	1.464417
75	9	4	1.532422
74	9	3	1.31526
73	9	2	1.091791
72	9	1	0.653746
71	8	7	2.865075
70	8	6	7.985746000000001
69	8	5	1.316114
68	8	4	1.313192
67	8	3	3.3584910000000003
66	8	2	0.830111
65	8	1	0.8336020000000001
64	7	9	0.566742
63	7	8	2.619048
62	7	7	0.88039
61	7	6	6.2413430000000005
60	7	5	7.001761
59	7	4	1.7897020000000001
58	7	3	0.836032
57	7	2	1.177967
56	7	1	-0.6925720000000001
55	6	8	2.617823
54	6	7	0.528263
53	6	6	-1.585202
52	6	5	0.193184
51	6	4	-2.7684860000000002
50	6	3	-1.4617149999999999
49	6	2	-3.4552709999999998
48	6	1	-6.791483
47	5	14	2.208673
46	5	13	0.532011
45	5	12	-1.22584
44	5	11	0.700707
43	5	10	1.130232
42	5	9	0.701033
41	5	8	0.8862110000000001
40	5	7	0.573142
39	5	6	1.7762779999999998
38	5	5	1.74531
37	5	4	3.524121
36	5	3	3.374887
35	5	2	3.080152
34	5	1	3.4234809999999998
33	4	9	1.246494
32	4	8	1.0608870000000001
31	4	7	1.85265
30	4	6	17.956385
29	4	5	26.849749
28	4	4	24.746077
27	4	3	24.467215
26	4	2	19.532549
25	4	1	22.89101
24	3	10	1.7428669999999997
23	3	9	13.649363000000001
22	3	8	-1.233342
21	3	7	7.619244
20	3	6	5.327795
19	3	5	-0.666157
18	3	4	1.075423
17	3	3	8.864168
16	3	2	0.342696
15	3	1	2.258423
14	2	13	0.992074
13	2	12	2.760471
12	2	11	3.150774
11	2	10	0.091787
10	2	9	-2.500978
9	2	8	-2.470266
8	2	7	-1.224024
7	2	6	-1.264286
6	2	5	-2.210403
5	2	4	-1.881949
4	2	3	-1.046073
3	2	2	-0.872417
2	2	1	-0.22761599999999999
1	1	6	-23.735813
0	1	1	19.473305
