	k	i	s
90	10	6	-1.750907
89	10	5	-1.907343
88	10	4	-2.397972
87	10	3	-1.958695
86	10	2	-1.753714
85	10	1	-1.540481
84	9	9	-0.42635500000000004
83	9	8	-1.1897870000000002
82	9	7	-1.186128
81	9	6	4.523872
80	9	5	2.4185119999999998
79	9	4	3.697922
78	9	3	2.249117
77	9	2	1.61976
76	9	1	1.597197
75	8	7	2.117762
74	8	6	-1.9013630000000001
73	8	5	0.8536959999999999
72	8	4	1.303326
71	8	3	2.169068
70	8	2	0.443295
69	8	1	1.2341090000000001
68	7	9	5.710208
67	7	8	7.852808999999999
66	7	7	3.213474
65	7	6	8.364638
64	7	5	19.275551
63	7	4	9.758455999999999
62	7	3	11.567309
61	7	2	20.119141
60	7	1	7.292660000000001
59	6	8	-4.0809050000000004
58	6	7	4.982163
57	6	6	9.744318
56	6	5	5.673069
55	6	4	8.497246
54	6	3	3.367948
53	6	2	1.68282
52	6	1	8.752963000000001
51	5	14	1.555451
50	5	13	4.06134
49	5	12	2.897982
48	5	11	2.250346
47	5	10	2.93141
46	5	9	2.7313
45	5	8	3.271348
44	5	7	3.318564
43	5	6	2.697229
42	5	5	2.684526
41	5	4	2.7871349999999997
40	5	3	2.845352
39	5	2	3.0661959999999997
38	5	1	3.44521
37	4	9	1.0603719999999999
36	4	8	2.397177
35	4	7	3.1494
34	4	6	22.055716
33	4	5	22.998365
32	4	4	30.817215
31	4	3	-4.72321
30	4	2	23.524620000000002
29	4	1	-4.920812000000001
28	3	10	1.464351
27	3	9	21.782808
26	3	8	-4.052414
25	3	7	26.064619
24	3	6	-0.198656
23	3	5	0.862174
22	3	4	1.802461
21	3	3	-0.231334
20	3	2	0.090816
19	3	1	-3.094436
18	2	13	-0.937902
17	2	12	-3.7062779999999997
16	2	11	-2.359638
15	2	10	-3.510297
14	2	9	-3.961193
13	2	8	-4.297504
12	2	7	-4.527340000000001
11	2	6	-4.7549779999999995
10	2	5	-4.073947
9	2	4	-4.393408999999999
8	2	3	-5.021545
7	2	2	-5.089044
6	2	1	-10.128499
5	1	6	1.267261
4	1	5	-0.413637
3	1	4	16.650527
2	1	3	5.0034339999999995
1	1	2	26.763643
0	1	1	0.407066
