	k	i	s
90	10	6	0.5812890000000001
89	10	5	0.711018
88	10	4	0.536401
87	10	3	-0.015886
86	10	2	-0.028132
85	10	1	0.029101
84	9	9	0.7722890000000001
83	9	8	2.040886
82	9	7	0.182568
81	9	6	2.823503
80	9	5	1.453498
79	9	4	3.466325
78	9	3	0.214427
77	9	2	0.529679
76	9	1	1.5333860000000001
75	8	7	5.002389
74	8	6	-0.286558
73	8	5	0.433615
72	8	4	2.22553
71	8	3	4.406789
70	8	2	1.214987
69	8	1	0.8884
68	7	9	10.529289
67	7	8	9.156028
66	7	7	2.868375
65	7	6	17.803516000000002
64	7	5	9.127555000000001
63	7	4	11.205527
62	7	3	18.673716
61	7	2	3.5789839999999997
60	7	1	-3.247827
59	6	8	3.3421440000000002
58	6	7	2.7553360000000002
57	6	6	15.00836
56	6	5	4.304836
55	6	4	6.472275
54	6	3	4.01387
53	6	2	2.921642
52	6	1	2.2686919999999997
51	5	14	4.641999
50	5	13	4.878702
49	5	12	5.161134
48	5	11	3.958387
47	5	10	3.600743
46	5	9	3.532145
45	5	8	3.5210739999999996
44	5	7	2.767884
43	5	6	2.8630299999999997
42	5	5	3.102537
41	5	4	3.298407
40	5	3	3.182061
39	5	2	3.386807
38	5	1	3.381586
37	4	9	-1.181771
36	4	8	0.441302
35	4	7	3.140088
34	4	6	7.1926309999999996
33	4	5	23.486422
32	4	4	23.280857
31	4	3	1.051755
30	4	2	16.6015
29	4	1	5.9426190000000005
28	3	10	-0.309739
27	3	9	20.565453
26	3	8	-5.3150319999999995
25	3	7	29.275576
24	3	6	-0.165394
23	3	5	-0.163214
22	3	4	3.657432
21	3	3	4.510687
20	3	2	-1.5291330000000003
19	3	1	3.120149
18	2	13	-0.199546
17	2	12	-1.246075
16	2	11	-1.309659
15	2	10	-3.440601
14	2	9	-4.100674
13	2	8	-4.536301
12	2	7	-4.9564449999999995
11	2	6	-3.21655
10	2	5	-3.306345
9	2	4	-4.022501
8	2	3	-4.089958
7	2	2	-2.178672
6	2	1	-2.230886
5	1	6	-2.698639
4	1	5	-5.557759
3	1	4	-6.645033
2	1	3	-5.815899
1	1	2	-1.161848
0	1	1	-9.859395
