	k	i	s
90	10	6	0.48115600000000003
89	10	5	0.37390500000000004
88	10	4	0.413865
87	10	3	-0.938493
86	10	2	-1.082039
85	10	1	-1.501794
84	9	9	-0.94445
83	9	8	-0.674449
82	9	7	2.5869969999999998
81	9	6	1.183461
80	9	5	0.663011
79	9	4	-0.788907
78	9	3	0.516447
77	9	2	1.275025
76	9	1	1.302606
75	8	7	-0.303541
74	8	6	-1.685661
73	8	5	-1.010524
72	8	4	-2.661986
71	8	3	-1.453258
70	8	2	-1.575723
69	8	1	-3.544377
68	7	9	-1.680779
67	7	8	0.31694100000000003
66	7	7	2.969141
65	7	6	5.495382
64	7	5	2.67963
63	7	4	2.3025729999999998
62	7	3	13.878139000000001
61	7	2	19.874457
60	7	1	7.774022
59	6	8	3.282174
58	6	7	0.9924270000000001
57	6	6	-4.105982
56	6	5	-1.044441
55	6	4	-1.487322
54	6	3	-0.755115
53	6	2	-2.084901
52	6	1	-4.561073
51	5	14	0.43541599999999997
50	5	13	-1.6513220000000002
49	5	12	-0.898335
48	5	11	-0.262436
47	5	10	0.062089
46	5	9	-0.181426
45	5	8	0.871308
44	5	7	0.538234
43	5	6	2.033625
42	5	5	1.8283509999999998
41	5	4	1.7444369999999998
40	5	3	1.6646029999999998
39	5	2	3.1387400000000003
38	5	1	3.3902910000000004
37	4	9	3.4606550000000005
36	4	8	3.1223419999999997
35	4	7	4.117319999999999
34	4	6	25.916899
33	4	5	7.020719000000001
32	4	4	7.699211
31	4	3	8.144572
30	4	2	2.399494
29	4	1	-10.088772
28	3	10	-0.013026
27	3	9	-0.689284
26	3	8	-0.825916
25	3	7	0.720255
24	3	6	1.682782
23	3	5	-4.046564
22	3	4	-8.683524
21	3	3	-0.9975809999999999
20	3	2	-3.029298
19	3	1	-21.016081
18	2	13	-4.523905
17	2	12	-5.692933999999999
16	2	11	-4.024696
15	2	10	-5.045525
14	2	9	-3.637596
13	2	8	-3.578682
12	2	7	-4.540852
11	2	6	-4.78129
10	2	5	-5.813926
9	2	4	-6.092238
8	2	3	-6.239022
7	2	2	-6.203139
6	2	1	-14.779063
5	1	6	3.9656949999999997
4	1	5	5.479678
3	1	4	-5.229087
2	1	3	-4.942740000000001
1	1	2	17.787519
0	1	1	-10.885303
