k	j	i	s	
10	147	6	-1.765611	
10	147	5	-1.306039	
10	146	4	-1.767964	
10	146	3	-1.476954	
10	145	2	1.391989	
10	144	1	-3.292054	
9	144	9	4.251522	
9	143	9	5.195124	
9	142	8	4.650415	
9	141	7	6.970678	
9	140	6	1.574608	
9	140	5	2.560929	
9	139	4	2.472767	
9	139	3	1.626415	
9	138	2	-0.045710	
9	138	1	0.019493	
8	138	7	-0.269265	
8	137	6	-1.541228	
8	137	5	-1.379064	
8	136	4	0.175558	
8	136	3	0.457916	
8	135	2	1.241198	
8	134	1	2.459733	
7	134	9	1.297096	
7	133	9	4.538203	
7	132	8	4.427187	
7	131	7	7.317979	
7	130	6	0.877193	
7	129	6	5.220058	
7	128	5	-3.287129	
7	127	5	5.538151	
7	126	4	-4.883416	
7	125	4	0.511397	
7	124	3	-9.959793	
7	123	3	0.073733	
7	122	2	-7.769879	
7	121	2	3.623161	
7	120	1	0.088936	
6	120	8	0.998368	
6	119	8	0.940748	
6	119	7	0.327165	
6	118	6	3.780262	
6	117	6	8.650742	
6	116	5	9.034407	
6	115	4	4.537192	
6	115	3	2.846030	
6	114	2	4.044892	
6	114	1	2.292813	
5	114	14	4.735053	
5	113	13	11.507772	
5	112	12	9.960311	
5	111	11	11.466668	
5	110	10	11.610063	
5	109	9	13.260249	
5	108	8	9.529381	
5	107	7	4.658516	
5	106	6	8.057769	
5	105	6	3.784343	
5	105	5	3.675241	
5	104	4	15.907649	
5	103	4	6.753517	
5	103	3	6.442429	
5	102	2	5.266302	
5	102	1	5.734300	
4	102	9	3.952514	
4	101	8	6.267614	
4	101	7	11.591333	
4	100	6	5.555689	
4	99	5	1.962044	
4	99	4	0.215287	
4	98	3	-16.769430	
4	98	2	-14.554210	
4	97	1	-46.508766	
3	97	10	3.885064	
3	97	9	17.001928	
3	96	8	2.576571	
3	95	7	16.851585	
3	95	6	7.166544	
3	94	5	1.567157	
3	94	4	4.917469	
3	93	3	3.717598	
3	93	2	5.569512	
3	92	1	13.405927	
2	92	13	4.311817	
2	92	12	4.089097	
2	91	11	4.756404	
2	91	10	4.795059	
2	90	9	3.465441	
2	90	8	3.367130	
2	89	7	2.788956	
2	89	6	2.776143	
2	88	5	2.166951	
2	88	4	2.260630	
2	87	3	3.008189	
2	87	2	2.503461	
2	86	1	2.658442	
1	86	6	3.132969	
1	86	5	4.977380	
1	85	4	4.354824	
1	85	3	4.262273	
1	84	2	19.669577	
1	83	2	9.596233	
1	82	1	10.466279	
