k	j	i	s	
10	135	6	-1.603910	
10	135	5	-1.756770	
10	134	4	-1.348601	
10	134	3	-1.381425	
10	133	2	-0.571844	
10	133	1	-0.384283	
9	133	9	2.414715	
9	132	8	6.016386	
9	131	8	3.839202	
9	130	7	6.349037	
9	129	6	1.858774	
9	129	5	2.172010	
9	128	4	9.041209	
9	127	4	7.315884	
9	126	3	6.964873	
9	125	3	0.838189	
9	124	2	5.229684	
9	123	2	2.803186	
9	122	1	-0.634926	
8	122	7	-1.178546	
8	121	7	0.612353	
8	120	6	-1.965599	
8	119	5	-0.680092	
8	118	4	1.265901	
8	117	4	1.378502	
8	116	3	2.460792	
8	115	3	4.313659	
8	114	2	2.038226	
8	114	1	2.259879	
7	114	9	0.550166	
7	113	8	1.774151	
7	113	7	1.749232	
7	112	6	2.411469	
7	111	6	0.476879	
7	110	5	1.035799	
7	109	5	-3.569121	
7	108	4	4.219708	
7	107	4	-3.087670	
7	106	3	3.190669	
7	105	3	-6.818554	
7	104	2	-1.208915	
7	103	1	-8.241503	
6	103	8	-8.055839	
6	102	7	-1.071660	
6	102	6	-1.580122	
6	101	5	-2.548160	
6	101	4	-2.349641	
6	100	3	-2.995625	
6	100	2	-3.715569	
6	99	1	-5.471830	
5	99	14	2.144099	
5	99	13	0.506769	
5	98	12	0.271649	
5	98	11	1.428412	
5	97	10	2.018100	
5	97	9	1.689656	
5	96	8	1.171643	
5	96	7	1.404163	
5	95	6	2.486926	
5	95	5	2.305390	
5	94	4	1.954154	
5	94	3	1.785838	
5	93	2	2.430194	
5	93	1	2.544301	
4	93	9	1.553018	
4	92	8	-0.155864	
4	92	7	1.223828	
4	91	6	14.280395	
4	90	5	-2.424559	
4	89	5	0.170321	
4	88	4	-2.215618	
4	87	4	-19.929226	
4	86	3	21.126198	
4	85	2	-16.891640	
4	84	1	20.740244	
3	84	10	-7.033469	
3	83	10	-4.698587	
3	82	9	27.224449	
3	81	8	3.332386	
3	80	7	18.215572	
3	80	6	6.223125	
3	79	5	1.137915	
3	79	4	2.670496	
3	78	3	4.134138	
3	78	2	5.078564	
3	77	1	7.514997	
2	77	13	2.272730	
2	77	12	1.971480	
2	76	11	1.706996	
2	76	10	2.336898	
2	75	9	0.675567	
2	75	8	0.741740	
2	74	7	0.947950	
2	74	6	1.024417	
2	73	5	0.705895	
2	73	4	0.832764	
2	72	3	-0.654397	
2	72	2	-0.216857	
2	71	1	-3.227245	
1	71	6	4.263778	
1	71	5	4.225778	
1	70	4	0.585124	
1	70	3	0.521930	
1	69	2	14.457141	
1	68	1	-0.111822	
