k	j	i	s	
10	108	6	-0.623506	
10	108	5	-0.648248	
10	107	4	0.449019	
10	107	3	0.509380	
10	106	2	1.783030	
10	105	1	0.800412	
9	105	9	2.538793	
9	104	8	0.343963	
9	104	7	0.347664	
9	103	6	0.601238	
9	103	5	0.986489	
9	102	4	3.210938	
9	101	3	3.584616	
9	100	2	4.049755	
9	99	2	0.157590	
9	99	1	0.742766	
8	99	7	-0.147224	
8	98	6	-0.838647	
8	97	5	1.863947	
8	96	4	3.655581	
8	95	4	3.998417	
8	94	3	2.829682	
8	93	3	0.991193	
8	92	2	2.218768	
8	91	2	-0.074739	
8	90	1	2.042897	
7	90	9	1.545878	
7	89	9	0.176127	
7	88	8	3.009275	
7	87	7	0.209820	
7	86	6	0.988905	
7	85	6	1.801659	
7	84	5	1.332193	
7	83	5	3.737456	
7	82	4	0.774517	
7	81	4	0.258624	
7	80	3	-5.558924	
7	79	3	-5.808923	
7	78	2	-6.351742	
7	77	2	-4.249071	
7	76	1	-5.654957	
6	76	8	-6.173109	
6	75	8	0.709440	
6	74	7	2.381919	
6	73	7	1.127097	
6	73	6	0.966798	
6	72	5	4.106842	
6	72	4	1.956000	
6	71	3	2.424953	
6	71	2	-0.910785	
6	70	1	0.428749	
5	70	14	2.933861	
5	70	13	3.949917	
5	69	12	2.285325	
5	69	11	1.908361	
5	68	10	4.305394	
5	68	9	3.947474	
5	67	8	4.030178	
5	67	7	3.808276	
5	66	6	4.818274	
5	66	5	4.537270	
5	65	4	3.648660	
5	65	3	3.661808	
5	64	2	2.629672	
5	64	1	3.217808	
4	64	9	2.097576	
4	63	8	1.857578	
4	63	7	4.562924	
4	62	6	-0.339655	
4	61	5	9.427954	
4	60	4	-0.675925	
4	59	3	15.596071	
4	58	2	-4.551855	
4	57	2	-7.055532	
4	57	1	5.804078	
3	57	10	-2.390091	
3	56	9	-4.719516	
3	56	8	-1.004905	
3	55	7	-5.712821	
3	55	6	-2.085633	
3	54	5	2.627059	
3	53	5	-0.147051	
3	53	4	-0.859385	
3	52	3	2.246369	
3	52	2	0.768451	
3	51	1	-1.889242	
2	51	13	-0.485276	
2	51	12	-1.267365	
2	50	11	0.094115	
2	50	10	-0.169506	
2	49	9	-0.000604	
2	49	8	-0.090092	
2	48	7	0.385174	
2	48	6	0.423972	
2	47	5	-0.678171	
2	47	4	-0.337446	
2	46	3	-1.002756	
2	46	2	-0.898195	
2	45	1	0.886283	
1	45	6	-1.757813	
1	45	5	1.058661	
1	44	4	-1.378638	
1	44	3	-0.647568	
1	43	2	8.027424	
1	42	1	-2.983964	
