k	j	i	s	
10	124	6	-1.591397	
10	124	5	-1.582776	
10	123	4	-1.002081	
10	123	3	-1.120113	
10	122	2	-0.454280	
10	122	1	-0.252622	
9	122	9	2.528079	
9	121	8	2.528544	
9	121	7	2.624819	
9	120	6	6.040649	
9	119	5	4.015415	
9	118	4	9.621432	
9	117	4	4.601534	
9	116	3	6.073549	
9	115	3	-1.234315	
9	114	2	3.911972	
9	113	2	-7.066709	
9	112	1	2.325915	
8	112	7	6.337770	
8	111	7	3.823709	
8	110	6	-0.161008	
8	110	5	0.495109	
8	109	4	3.557772	
8	108	3	3.239403	
8	107	3	4.669854	
8	106	2	3.812888	
8	105	2	2.964619	
8	105	1	3.204269	
7	105	9	-0.145438	
7	104	8	0.382228	
7	104	7	0.912176	
7	103	6	2.108908	
7	102	5	3.752010	
7	101	5	3.578561	
7	100	4	3.518141	
7	99	4	3.641257	
7	98	3	1.202030	
7	97	3	-5.382780	
7	96	2	-6.365659	
7	95	2	-3.440879	
7	94	1	-6.030244	
6	94	8	-7.196993	
6	93	8	-0.819609	
6	92	7	-6.476369	
6	91	7	0.312731	
6	90	6	0.369030	
6	89	6	9.646802	
6	88	5	12.025977	
6	87	4	7.970660	
6	87	3	3.648442	
6	86	2	2.547028	
6	86	1	0.942955	
5	86	14	5.128119	
5	85	13	5.481105	
5	85	12	5.822811	
5	84	11	4.063429	
5	84	10	4.064918	
5	83	9	3.632617	
5	83	8	3.999924	
5	82	7	4.261221	
5	82	6	4.283012	
5	81	5	4.886115	
5	81	4	4.909260	
5	80	3	4.586044	
5	80	2	4.733397	
5	79	1	6.155528	
4	79	9	0.913806	
4	79	8	2.357136	
4	78	7	2.180952	
4	78	6	5.286354	
4	77	5	3.401524	
4	76	4	6.281018	
4	75	4	2.978930	
4	74	3	10.051670	
4	73	2	-6.291535	
4	72	1	2.756883	
3	72	10	-2.229691	
3	71	10	-1.399214	
3	70	9	13.356676	
3	69	9	3.640944	
3	69	8	2.512124	
3	68	7	23.390062	
3	67	6	3.141106	
3	67	5	3.173714	
3	66	4	4.705825	
3	66	3	6.345587	
3	65	2	4.476245	
3	65	1	3.018542	
2	65	13	1.174744	
2	64	12	1.427745	
2	64	11	1.314785	
2	63	10	2.270844	
2	63	9	2.268786	
2	62	8	1.911180	
2	62	7	1.970305	
2	61	6	1.010628	
2	61	5	0.968778	
2	60	4	1.458914	
2	60	3	1.600897	
2	59	2	0.309834	
2	59	1	0.425680	
1	59	6	3.877869	
1	58	5	4.033547	
1	58	4	3.942770	
1	57	3	15.899380	
1	56	2	13.190520	
1	55	2	9.377195	
1	54	1	5.801297	
