k	j	i	s	
10	160	6	0.336179	
10	160	5	0.521697	
10	159	4	-1.022305	
10	158	3	2.960501	
10	157	3	0.122899	
10	156	2	1.433452	
10	156	1	1.617568	
9	156	9	2.515976	
9	155	8	2.275525	
9	155	7	2.314245	
9	154	6	6.641670	
9	153	5	6.021543	
9	152	4	5.182133	
9	151	3	6.937388	
9	150	2	9.068229	
9	149	2	6.206905	
9	148	1	0.885284	
8	148	7	0.907928	
8	147	6	-1.177563	
8	147	5	-0.618638	
8	146	4	0.661307	
8	145	4	1.926847	
8	144	3	3.590674	
8	143	3	0.970424	
8	142	2	5.005426	
8	141	2	1.695098	
8	141	1	0.925520	
7	141	9	1.244755	
7	140	8	5.874080	
7	139	7	3.380333	
7	138	6	5.522689	
7	137	5	3.821593	
7	137	4	3.456505	
7	136	3	7.122130	
7	135	3	7.910119	
7	134	2	4.406415	
7	133	2	3.746193	
7	133	1	4.261786	
6	133	8	-0.771362	
6	132	7	-3.257045	
6	132	6	-3.819500	
6	131	5	-2.953553	
6	130	4	-7.974182	
6	129	3	-4.482525	
6	129	2	-5.386622	
6	128	1	-8.204228	
5	128	14	-4.753799	
5	127	14	-8.280179	
5	126	13	-3.590509	
5	125	13	-6.296704	
5	124	12	-3.805947	
5	123	12	-3.995466	
5	122	11	-2.966020	
5	121	11	-2.861315	
5	120	10	-1.054511	
5	119	10	-0.569649	
5	118	9	-1.385820	
5	118	8	-1.587541	
5	117	7	-0.665021	
5	117	6	-1.006078	
5	116	5	-1.199682	
5	116	4	-1.359595	
5	115	3	-1.314463	
5	115	2	-1.380023	
5	114	1	-4.487538	
4	114	9	-0.389909	
4	114	8	0.345387	
4	113	7	-2.934038	
4	113	6	-3.147009	
4	112	5	0.179465	
4	111	5	-2.100375	
4	111	4	-11.722034	
4	110	3	1.767774	
4	110	2	-11.626228	
4	109	1	-42.372627	
3	109	10	-2.434621	
3	109	9	-5.289718	
3	108	8	0.394147	
3	108	7	11.029712	
3	107	6	2.947103	
3	106	5	1.044404	
3	105	4	1.100547	
3	104	3	2.328061	
3	104	2	0.489578	
3	103	1	-4.523982	
2	103	13	0.418208	
2	103	12	-3.832328	
2	102	11	1.780824	
2	102	10	1.487337	
2	101	9	0.435419	
2	101	8	-0.228815	
2	100	7	-0.312986	
2	100	6	-0.645726	
2	99	5	1.169458	
2	99	4	0.747237	
2	98	3	0.652093	
2	98	2	0.580406	
2	97	1	-1.688872	
1	97	6	2.991277	
1	97	5	3.483998	
1	96	4	20.470169	
1	95	3	18.450218	
1	94	2	25.245314	
1	93	2	17.932545	
1	92	1	20.286861	
