k	j	i	s	
10	115	6	-0.368262	
10	115	5	-0.464716	
10	114	4	-0.420463	
10	114	3	-0.818216	
10	113	2	0.482728	
10	113	1	0.560177	
9	113	9	3.126750	
9	112	8	3.704116	
9	112	7	3.908582	
9	111	6	9.181806	
9	110	5	10.101952	
9	109	5	8.969914	
9	108	4	8.606842	
9	107	3	8.649073	
9	106	2	5.178929	
9	105	2	6.054983	
9	104	1	6.911660	
8	104	7	2.355642	
8	103	7	1.443559	
8	103	6	1.149249	
8	102	5	2.307402	
8	101	5	4.037577	
8	100	4	4.388086	
8	99	3	5.058640	
8	98	2	3.442538	
8	97	2	2.682413	
8	97	1	2.963056	
7	97	9	0.696698	
7	96	8	1.077937	
7	96	7	1.976056	
7	95	6	2.322839	
7	94	5	4.755519	
7	93	5	-3.459660	
7	92	4	1.021391	
7	91	4	-3.949464	
7	90	3	0.864057	
7	89	3	-0.231375	
7	88	2	-3.096907	
7	87	2	-0.192078	
7	86	1	-4.771351	
6	86	8	-5.220988	
6	85	8	1.300141	
6	84	7	1.457116	
6	83	7	0.634914	
6	82	6	9.005589	
6	81	5	3.835940	
6	81	4	2.313127	
6	80	3	4.147039	
6	80	2	1.583060	
6	79	1	4.082350	
5	79	14	5.625213	
5	79	13	3.919572	
5	78	12	5.839299	
5	78	11	5.642630	
5	77	10	6.740288	
5	77	9	6.198461	
5	76	8	6.099904	
5	76	7	6.033967	
5	75	6	5.774096	
5	75	5	5.788348	
5	74	4	5.645691	
5	74	3	5.873090	
5	73	2	4.530435	
5	73	1	5.160232	
4	73	9	3.478602	
4	72	8	5.362966	
4	72	7	8.549438	
4	71	6	8.820990	
4	70	5	17.299028	
4	69	4	8.286602	
4	68	3	21.087183	
4	67	3	9.021174	
4	66	2	-3.023919	
4	65	1	-0.473506	
3	65	10	1.925117	
3	64	9	4.926994	
3	64	8	0.752476	
3	63	7	0.137600	
3	63	6	3.186765	
3	62	5	1.116640	
3	62	4	0.686965	
3	61	3	5.377888	
3	61	2	3.964013	
3	60	1	1.878890	
2	60	13	1.205490	
2	60	12	1.946832	
2	59	11	0.667648	
2	59	10	2.116313	
2	58	9	1.517109	
2	58	8	1.641966	
2	57	7	-0.855926	
2	57	6	-0.855318	
2	56	5	0.214045	
2	56	4	0.072455	
2	55	3	0.059777	
2	55	2	0.144791	
2	54	1	-0.949724	
1	54	6	-0.426944	
1	54	5	-0.370325	
1	53	4	7.524769	
1	53	3	6.168854	
1	52	2	-0.491855	
1	51	2	14.900560	
1	50	1	-4.631680	
