k	j	i	s	
10	122	6	1.045598	
10	121	6	1.129561	
10	121	5	0.680948	
10	120	4	0.506600	
10	120	3	0.444061	
10	119	2	0.692879	
10	119	1	0.541686	
9	119	9	1.839372	
9	118	8	2.552053	
9	117	7	4.245845	
9	116	6	2.774759	
9	115	5	3.166948	
9	114	4	4.156970	
9	113	4	4.857559	
9	112	3	0.249148	
9	111	2	3.294882	
9	110	1	-3.891100	
8	110	7	-4.018468	
8	110	6	-4.253685	
8	109	5	-2.003341	
8	109	4	-2.421576	
8	108	3	-5.281605	
8	108	2	-4.782469	
8	107	1	-8.327063	
7	107	9	-6.120686	
7	106	8	-3.614486	
7	106	7	-3.587586	
7	105	6	-2.926327	
7	105	5	-2.664467	
7	104	4	-2.554242	
7	104	3	-1.998431	
7	103	2	-0.138871	
7	102	1	0.994231	
6	102	8	5.582917	
6	101	7	6.013949	
6	100	6	13.060046	
6	99	5	12.781485	
6	98	4	7.525849	
6	98	3	5.067660	
6	97	2	7.114204	
6	97	1	3.828117	
5	97	14	3.554781	
5	96	13	3.803808	
5	96	12	3.975640	
5	95	11	3.460777	
5	95	10	3.540343	
5	94	9	3.958294	
5	94	8	4.116248	
5	93	7	3.867087	
5	93	6	3.900715	
5	92	5	1.989503	
5	92	4	2.102610	
5	91	3	2.549272	
5	91	2	2.604460	
5	90	1	0.997113	
4	90	9	-1.055872	
4	90	8	1.636607	
4	89	7	2.512593	
4	89	6	3.229868	
4	88	5	6.384263	
4	87	5	-2.452729	
4	86	4	-7.803137	
4	85	3	2.550369	
4	85	2	-6.075472	
4	84	1	-31.341681	
3	84	10	0.199416	
3	84	9	-4.316396	
3	83	8	-1.446604	
3	83	7	-0.525403	
3	82	6	-3.055892	
3	81	6	1.461112	
3	81	5	1.285977	
3	80	4	6.659289	
3	79	4	10.499959	
3	78	3	7.989191	
3	77	2	5.977332	
3	77	1	4.661336	
2	77	13	3.707044	
2	76	12	6.114203	
2	75	11	4.655633	
2	75	10	3.234022	
2	74	9	2.571183	
2	74	8	2.644523	
2	73	7	4.224264	
2	73	6	4.489490	
2	72	5	4.244486	
2	72	4	4.385786	
2	71	3	4.607787	
2	71	2	4.554951	
2	70	1	2.779976	
1	70	6	10.173564	
1	69	6	2.795087	
1	69	5	2.625794	
1	68	4	7.348502	
1	67	4	0.928934	
1	67	3	0.631110	
1	66	2	6.261624	
1	65	2	1.353984	
1	64	1	-4.304447	
