k	j	i	s	
10	139	6	-0.980597	
10	139	5	-0.806969	
10	138	4	-0.821212	
10	138	3	-0.775192	
10	137	2	0.132641	
10	137	1	0.146652	
9	137	9	2.030698	
9	136	8	1.206753	
9	136	7	1.582921	
9	135	6	0.874512	
9	135	5	1.159272	
9	134	4	3.896155	
9	133	4	1.640274	
9	132	3	0.721683	
9	131	3	-0.462932	
9	130	2	-5.849044	
9	129	2	-4.055176	
9	128	1	-3.593028	
8	128	7	-2.454355	
8	127	7	0.406861	
8	127	6	0.331428	
8	126	5	-0.027482	
8	125	4	4.296149	
8	124	3	2.769841	
8	123	3	2.953339	
8	122	2	1.967040	
8	122	1	2.247786	
7	122	9	-0.267219	
7	121	8	0.445666	
7	121	7	1.051363	
7	120	6	-0.184213	
7	119	6	-0.457900	
7	118	5	-3.058592	
7	117	5	-2.770993	
7	116	4	-1.070909	
7	115	4	-5.408383	
7	114	3	-3.447886	
7	113	3	-3.404970	
7	112	2	-0.343866	
7	111	2	2.359224	
7	111	1	2.619203	
6	111	8	0.996092	
6	110	7	5.600077	
6	109	6	10.189030	
6	108	5	7.413076	
6	107	4	7.214165	
6	107	3	3.726657	
6	106	2	5.594471	
6	106	1	1.342996	
5	106	14	3.838273	
5	105	13	6.234304	
5	105	12	5.925796	
5	104	11	3.468619	
5	104	10	3.550937	
5	103	9	3.566908	
5	103	8	3.842613	
5	102	7	2.173569	
5	102	6	2.269011	
5	101	5	3.094392	
5	101	4	3.094687	
5	100	3	1.510690	
5	100	2	1.870721	
5	99	1	2.510587	
4	99	9	-4.651195	
4	99	8	-3.365633	
4	98	7	-5.014985	
4	98	6	-3.065274	
4	97	5	-0.975641	
4	96	4	-0.317220	
4	95	3	-5.285425	
4	95	2	-5.328299	
4	94	1	-9.253105	
3	94	10	-1.955744	
3	94	9	-2.023293	
3	93	8	-5.374878	
3	93	7	-4.604438	
3	92	6	3.393137	
3	91	5	3.212249	
3	91	4	2.043727	
3	90	3	11.398908	
3	89	3	9.977672	
3	88	2	5.300494	
3	88	1	4.806257	
2	88	13	4.864594	
2	87	12	4.718142	
2	87	11	4.111847	
2	86	10	2.765879	
2	86	9	2.517851	
2	85	8	2.582560	
2	85	7	2.665180	
2	84	6	4.687860	
2	84	5	4.806362	
2	83	4	2.573186	
2	83	3	2.877778	
2	82	2	2.451910	
2	82	1	2.293526	
1	82	6	0.154194	
1	81	5	3.199378	
1	81	4	5.082789	
1	80	3	-2.472756	
1	79	2	9.298189	
1	78	1	-4.332759	
