k	j	i	s	
10	55	6	0.177356	
10	55	5	0.409456	
10	54	4	-0.824047	
10	54	3	-0.731901	
10	53	2	-0.690918	
10	52	1	-1.598979	
9	52	9	0.609882	
9	51	9	2.726392	
9	50	8	3.716610	
9	49	8	1.711428	
9	49	7	1.687729	
9	48	6	7.315137	
9	47	6	7.518096	
9	46	5	5.789102	
9	45	4	3.926557	
9	45	3	3.970080	
9	44	2	6.503888	
9	43	2	2.708857	
9	43	1	3.281482	
8	43	7	0.330624	
8	42	6	-0.674896	
8	42	5	-0.967162	
8	41	4	-1.647266	
8	41	3	-2.041934	
8	40	2	-2.431227	
8	40	1	-2.761748	
7	40	9	-0.845494	
7	39	8	1.377718	
7	39	7	0.921242	
7	38	6	-1.162619	
7	38	5	-1.254412	
7	37	4	-1.698211	
7	36	3	-2.398410	
7	36	2	-2.258137	
7	35	1	-1.712064	
6	35	8	1.417570	
6	35	7	2.003375	
6	34	6	8.023992	
6	33	5	6.498683	
6	32	4	5.294162	
6	31	4	8.174051	
6	30	3	9.097971	
6	29	3	6.043218	
6	28	2	2.764358	
6	28	1	3.517263	
5	28	14	0.525902	
5	27	13	0.331550	
5	27	12	0.820676	
5	26	11	2.172771	
5	25	10	3.855596	
5	24	9	3.261996	
5	23	9	1.685889	
5	22	8	3.233197	
5	21	8	4.137855	
5	20	7	4.274561	
5	19	7	6.576983	
5	18	6	6.300727	
5	17	6	6.121035	
5	16	5	5.066483	
5	15	5	5.909176	
5	14	4	2.381913	
5	13	4	6.343820	
5	12	3	3.868485	
5	11	3	7.848578	
5	10	2	5.861871	
5	9	2	1.777274	
5	9	1	2.234175	
4	9	9	-0.492651	
4	8	8	-2.593836	
4	8	7	2.145705	
4	7	6	-2.708408	
4	7	5	-4.376850	
4	6	4	3.673480	
4	5	4	-8.004956	
4	4	4	-19.411524	
4	4	1	-28.885759	
3	4	10	3.925253	
3	4	1	3.559659	
2	4	13	-0.753971	
2	4	1	-13.111050	
1	4	6	1.785597	
1	4	1	-29.075418	
