k	j	i	s	
10	68	6	-2.052037	
10	67	5	-1.227203	
10	67	4	-1.496263	
10	66	3	-1.261857	
10	66	2	-1.757304	
10	65	1	-4.454942	
9	65	9	-0.138915	
9	65	8	-1.304365	
9	64	7	1.388284	
9	64	6	1.123888	
9	63	5	-4.796216	
9	62	4	3.705016	
9	61	3	0.533608	
9	61	2	0.427648	
9	60	1	4.327407	
8	60	7	0.349569	
8	60	6	0.363671	
8	59	5	-0.931169	
8	59	4	-4.313910	
8	58	3	-4.324204	
8	58	2	-5.020424	
8	57	1	-14.156735	
7	57	9	-2.520349	
7	57	8	-5.056484	
7	56	7	-2.600253	
7	56	6	-3.323578	
7	55	5	-0.505727	
7	55	4	-3.132660	
7	54	3	-2.285830	
7	54	2	-0.926991	
7	53	1	-9.958754	
6	53	8	7.423897	
6	52	7	4.825725	
6	52	6	4.616722	
6	51	5	13.144778	
6	50	4	14.403531	
6	49	4	17.079832	
6	48	3	16.829275	
6	47	2	8.351621	
6	47	1	8.656657	
5	47	14	5.591293	
5	46	13	6.471559	
5	46	12	6.513545	
5	45	11	7.894142	
5	45	10	7.984261	
5	44	9	6.272702	
5	44	8	6.513763	
5	43	7	15.612833	
5	42	6	14.721766	
5	41	6	16.795160	
5	40	5	14.421117	
5	39	5	17.154007	
5	38	4	15.525805	
5	37	4	16.708359	
5	36	3	14.652756	
5	35	3	14.996674	
5	34	2	11.650496	
5	33	2	6.272771	
5	33	1	6.346174	
4	33	9	4.262711	
4	32	8	1.210887	
4	32	7	0.887639	
4	31	6	11.466669	
4	30	5	3.327566	
4	29	5	6.611277	
4	28	4	-2.988404	
4	27	3	17.621130	
4	26	2	-2.034650	
4	25	1	9.504729	
3	25	10	3.251419	
3	24	9	-12.579051	
3	23	9	13.839899	
3	22	8	-1.371395	
3	21	7	12.677041	
3	20	6	-6.738729	
3	19	6	-4.931143	
3	18	5	-4.611679	
3	18	4	-6.868894	
3	17	3	-4.974130	
3	17	2	-5.622667	
3	16	1	-12.816966	
2	16	13	-5.526336	
2	16	12	-5.072467	
2	15	11	-5.033313	
2	15	10	-4.559376	
2	14	9	-5.786566	
2	14	8	-5.653111	
2	13	7	-5.155738	
2	13	6	-5.015590	
2	12	5	-5.486683	
2	12	4	-5.682018	
2	11	3	-5.934460	
2	11	2	-5.907200	
2	10	1	-11.592861	
1	10	6	-5.104476	
1	9	6	-1.726763	
1	9	5	-2.972694	
1	8	4	14.098407	
1	7	4	8.227585	
1	7	3	5.536021	
1	6	2	22.195549	
1	5	2	21.584961	
1	4	2	11.851275	
1	4	1	20.187756	
