k	j	i	s	
10	55	6	-0.385863	
10	55	5	-0.258191	
10	54	4	-0.685444	
10	54	3	-0.405292	
10	53	2	0.398846	
10	52	1	0.182277	
9	52	9	2.563322	
9	51	8	0.295173	
9	51	7	1.039447	
9	50	6	-0.003914	
9	50	5	-0.417202	
9	49	4	2.887112	
9	48	3	8.279598	
9	47	3	1.054983	
9	46	2	1.221660	
9	45	2	-1.037394	
9	44	1	-2.054831	
8	44	7	0.730889	
8	43	7	-2.946664	
8	42	6	-0.907298	
8	41	5	1.272710	
8	41	4	0.472251	
8	40	3	-0.142801	
8	39	3	-3.715655	
8	38	2	-4.969950	
8	37	2	-4.615292	
8	36	1	-5.734023	
7	36	9	-7.314409	
7	35	9	-7.207752	
7	34	8	-7.106241	
7	33	8	-6.304862	
7	32	7	-3.850281	
7	31	7	-2.018326	
7	31	6	-2.102551	
7	30	5	-0.952675	
7	29	5	-1.080598	
7	29	4	-1.336690	
7	28	3	-0.689552	
7	27	3	1.522550	
7	26	2	-1.153214	
7	25	2	0.571753	
7	24	1	-5.732613	
6	24	8	0.620979	
6	23	8	2.340765	
6	22	7	0.079939	
6	22	6	0.243325	
6	21	5	0.420154	
6	20	4	4.970094	
6	19	3	0.522894	
6	19	2	-1.450996	
6	18	1	-1.294559	
5	18	14	6.221956	
5	17	14	7.437464	
5	16	13	8.007908	
5	15	13	3.726399	
5	15	12	3.494425	
5	14	11	4.048661	
5	14	10	4.072621	
5	13	9	2.886593	
5	13	8	3.031378	
5	12	7	3.905073	
5	12	6	4.013523	
5	11	5	8.038402	
5	10	4	10.279602	
5	9	4	6.837037	
5	8	3	9.403358	
5	7	3	6.037727	
5	6	2	5.555392	
5	5	2	1.328047	
5	5	1	1.526355	
4	5	9	0.524711	
4	4	8	-4.320769	
4	4	1	-29.757975	
3	4	10	-8.727910	
3	4	1	-15.934015	
2	4	13	-12.824069	
2	4	1	-6.504202	
1	4	6	-22.463964	
1	4	1	-15.561797	
