k	j	i	s	
10	164	6	-0.999776	
10	164	5	-0.866283	
10	163	4	-2.157124	
10	163	3	-2.428898	
10	162	2	-1.388783	
10	162	1	-1.213395	
9	162	9	1.015908	
9	161	8	2.753302	
9	161	7	2.894130	
9	160	6	8.790459	
9	159	6	4.140913	
9	159	5	4.035544	
9	158	4	9.079897	
9	157	4	3.932051	
9	157	3	3.927827	
9	156	2	8.344337	
9	155	2	8.394877	
9	154	1	3.527220	
8	154	7	0.271964	
8	153	6	-1.291255	
8	153	5	-1.275420	
8	152	4	2.349575	
8	151	4	0.518524	
8	150	3	0.367596	
8	149	3	4.182529	
8	148	2	2.211302	
8	147	2	0.851248	
8	147	1	2.195255	
7	147	9	0.697072	
7	146	8	0.778567	
7	146	7	1.370686	
7	145	6	1.211234	
7	145	5	1.198333	
7	144	4	4.640857	
7	143	3	7.115705	
7	142	2	4.761216	
7	141	2	4.740181	
7	140	1	6.031096	
6	140	8	0.901300	
6	139	7	2.222946	
6	138	6	-2.459298	
6	137	5	-4.566190	
6	136	4	-8.539235	
6	135	3	-1.633128	
6	134	2	-4.629302	
6	133	2	-4.459152	
6	132	1	-10.777147	
5	132	14	-0.343921	
5	131	13	0.357531	
5	130	12	5.511720	
5	129	11	1.312312	
5	128	10	-0.500428	
5	128	9	-0.656432	
5	127	8	-1.323936	
5	127	7	-1.613073	
5	126	6	-0.689621	
5	125	6	-1.098076	
5	124	5	-0.227694	
5	123	5	-0.230510	
5	122	4	-0.830449	
5	121	4	0.242383	
5	120	3	1.863453	
5	119	3	3.961879	
5	118	2	4.070121	
5	117	2	3.941240	
5	116	1	2.244340	
4	116	9	1.011831	
4	116	8	0.108553	
4	115	7	0.094050	
4	115	6	0.692887	
4	114	5	0.180621	
4	113	4	1.945828	
4	112	3	10.855357	
4	111	2	5.456960	
4	110	1	14.035163	
3	110	10	5.274266	
3	109	10	-0.103252	
3	108	9	19.846649	
3	107	9	5.706892	
3	107	8	1.909233	
3	106	7	17.586620	
3	105	7	5.206502	
3	104	6	2.389604	
3	104	5	2.320120	
3	103	4	-1.325167	
3	103	3	-3.578359	
3	102	2	3.561413	
3	102	1	1.112801	
2	102	13	3.822439	
2	101	12	1.938350	
2	101	11	2.168563	
2	100	10	2.572407	
2	100	9	2.404784	
2	99	8	2.286765	
2	99	7	2.259461	
2	98	6	1.353752	
2	98	5	1.147603	
2	97	4	2.988974	
2	97	3	2.487272	
2	96	2	1.625243	
2	96	1	1.789056	
1	96	6	3.320068	
1	95	5	3.480072	
1	95	4	6.440666	
1	94	3	15.307394	
1	93	2	15.088867	
1	92	1	14.024869	
