k	j	i	s	
10	123	6	-0.602493	
10	123	5	-0.685423	
10	122	4	-0.406576	
10	122	3	-0.464488	
10	121	2	-1.315195	
10	120	1	-0.008910	
9	120	9	2.681796	
9	119	9	3.289849	
9	118	8	3.162868	
9	117	7	3.881453	
9	116	6	1.797608	
9	115	5	0.575185	
9	114	4	0.377101	
9	113	3	0.174663	
9	113	2	0.753122	
9	112	1	-5.687153	
8	112	7	-0.760020	
8	112	6	-0.209160	
8	111	5	-4.132471	
8	110	4	-1.514360	
8	109	3	-2.375682	
8	109	2	-2.643830	
8	108	1	-2.928221	
7	108	9	-1.721544	
7	107	8	-3.159760	
7	106	7	-0.628195	
7	105	7	-3.105324	
7	104	6	-1.019008	
7	103	6	-1.683700	
7	102	5	-2.499197	
7	101	4	0.643579	
7	100	3	0.745253	
7	99	3	1.511464	
7	98	2	-0.993280	
7	97	2	-3.183994	
7	96	1	-3.450505	
6	96	8	-1.111197	
6	95	8	-0.629402	
6	94	7	-4.861094	
6	93	7	1.422657	
6	92	6	1.836285	
6	91	5	3.850186	
6	90	4	-0.404508	
6	89	3	5.665119	
6	88	2	8.961483	
6	87	2	3.561087	
6	87	1	3.835588	
5	87	14	1.907432	
5	86	13	0.882938	
5	86	12	1.277788	
5	85	11	1.846295	
5	85	10	1.891694	
5	84	9	1.380090	
5	84	8	1.519205	
5	83	7	2.599429	
5	83	6	2.681862	
5	82	5	0.945283	
5	82	4	1.090278	
5	81	3	1.908548	
5	81	2	2.167102	
5	80	1	2.149432	
4	80	9	-1.554208	
4	80	8	-2.023895	
4	79	7	-3.157899	
4	79	6	-1.306090	
4	78	5	-2.081215	
4	77	5	-0.807170	
4	76	4	-1.756698	
4	75	3	12.567999	
4	74	2	-0.772932	
4	73	1	13.316089	
3	73	10	11.170699	
3	72	9	-5.641202	
3	71	9	24.675800	
3	70	8	10.477126	
3	69	7	12.051306	
3	68	6	-5.063684	
3	67	6	5.155363	
3	66	5	1.904584	
3	66	4	1.426813	
3	65	3	3.828369	
3	65	2	1.619274	
3	64	1	-1.117313	
2	64	13	5.935536	
2	63	12	1.518628	
2	63	11	1.466631	
2	62	10	1.146732	
2	62	9	1.000543	
2	61	8	0.294751	
2	61	7	0.400715	
2	60	6	-0.141750	
2	60	5	0.135338	
2	59	4	-0.221772	
2	59	3	0.161385	
2	58	2	-1.643709	
2	58	1	-1.125788	
1	58	6	-4.987032	
1	57	5	-3.326522	
1	57	4	-6.882638	
1	56	3	-5.546446	
1	56	2	-5.315897	
1	55	1	-15.825946	
