k	j	i	s	
10	156	6	-0.147993	
10	156	5	-0.382784	
10	155	4	0.231675	
10	155	3	0.037072	
10	154	2	0.645948	
10	154	1	0.679763	
9	154	9	4.227696	
9	153	8	8.932322	
9	152	7	7.270148	
9	151	6	1.811623	
9	151	5	2.262533	
9	150	4	6.716492	
9	149	3	7.805847	
9	148	2	9.355135	
9	147	2	6.981046	
9	146	1	4.869481	
8	146	7	2.832643	
8	145	7	2.501587	
8	144	6	2.521380	
8	143	6	1.038777	
8	142	5	1.773394	
8	141	5	-2.883595	
8	140	4	0.912053	
8	139	4	-1.431825	
8	138	3	-0.918869	
8	137	3	-4.020536	
8	136	2	-1.551981	
8	135	2	1.404239	
8	134	1	-4.508520	
7	134	9	-3.351696	
7	133	9	-5.720676	
7	132	8	-3.888391	
7	131	8	-1.153695	
7	131	7	-1.620653	
7	130	6	-3.463033	
7	129	5	-0.715898	
7	129	4	-0.785696	
7	128	3	0.728221	
7	127	3	4.264157	
7	126	2	4.902595	
7	125	2	1.701331	
7	125	1	2.409062	
6	125	8	1.773264	
6	124	7	-0.968920	
6	123	6	0.959318	
6	122	5	2.112301	
6	121	4	3.675322	
6	120	3	3.820577	
6	119	3	2.719637	
6	119	2	2.277756	
6	118	1	2.571602	
5	118	14	1.806617	
5	118	13	1.245688	
5	117	12	2.245200	
5	117	11	1.021679	
5	116	10	1.764982	
5	116	9	1.675371	
5	115	8	2.981851	
5	115	7	2.892602	
5	114	6	2.663260	
5	114	5	2.636588	
5	113	4	2.986583	
5	113	3	3.071117	
5	112	2	2.651800	
5	112	1	2.787172	
4	112	9	0.997357	
4	111	8	0.950323	
4	111	7	2.210831	
4	110	6	9.687827	
4	109	5	15.388307	
4	108	4	14.077424	
4	107	4	-16.928921	
4	106	3	34.828800	
4	105	2	-3.501469	
4	104	1	26.104082	
3	104	10	3.875294	
3	103	10	4.494118	
3	102	9	27.397331	
3	101	8	0.824162	
3	100	7	26.752375	
3	99	6	-2.388110	
3	99	5	-3.921030	
3	98	4	-0.027741	
3	98	3	-1.771708	
3	97	2	-1.281695	
3	97	1	-2.147969	
2	97	13	5.469290	
2	96	12	3.997135	
2	96	11	4.189961	
2	95	10	4.624481	
2	95	9	4.742905	
2	94	8	5.274425	
2	94	7	5.043791	
2	93	6	5.815153	
2	93	5	5.582399	
2	92	4	5.136164	
2	92	3	4.641679	
2	91	2	3.467308	
2	91	1	2.715997	
1	91	6	2.419361	
1	90	5	11.556532	
1	89	4	26.470711	
1	88	3	24.501009	
1	87	3	17.802643	
1	86	2	19.311960	
1	85	2	5.172575	
1	84	1	1.743977	
