k	j	i	s	
10	142	6	0.207323	
10	142	5	0.290430	
10	141	4	-0.941345	
10	140	3	0.374182	
10	139	3	-2.294573	
10	138	2	-0.150151	
10	137	2	0.433584	
10	136	1	0.413657	
9	136	9	2.111042	
9	135	9	7.262208	
9	134	8	7.231640	
9	133	8	8.634106	
9	132	7	9.920879	
9	131	6	4.156141	
9	131	5	4.235253	
9	130	4	10.770869	
9	129	4	8.867979	
9	128	3	9.880000	
9	127	3	4.585830	
9	126	2	2.499159	
9	126	1	3.447813	
8	126	7	1.385640	
8	125	6	0.984722	
8	125	5	0.476285	
8	124	4	4.570225	
8	123	4	2.941060	
8	122	3	4.103133	
8	121	3	4.116713	
8	120	2	1.669923	
8	120	1	2.787369	
7	120	9	-1.810378	
7	119	8	-3.152518	
7	119	7	-1.854192	
7	118	6	-0.464749	
7	118	5	0.312160	
7	117	4	1.866057	
7	116	3	8.835528	
7	115	2	5.216823	
7	114	1	8.661574	
6	114	8	-0.007203	
6	113	8	-0.635792	
6	112	7	-0.121899	
6	111	7	-2.937256	
6	110	6	-6.252362	
6	109	6	-5.909020	
6	108	5	-4.905186	
6	107	5	1.706216	
6	106	4	-7.236015	
6	105	4	3.367683	
6	104	3	1.161331	
6	103	3	4.282876	
6	102	2	2.292503	
6	101	2	1.564114	
6	101	1	1.908734	
5	101	14	0.880961	
5	100	13	1.315818	
5	100	12	1.191873	
5	99	11	0.983746	
5	99	10	0.982535	
5	98	9	3.089854	
5	97	8	5.248137	
5	96	7	4.604174	
5	95	7	2.966768	
5	95	6	2.905248	
5	94	5	3.112904	
5	94	4	3.042722	
5	93	3	4.404026	
5	92	2	2.263432	
5	92	1	2.255615	
4	92	9	-0.514702	
4	91	8	-0.779491	
4	91	7	-0.094039	
4	90	6	12.853803	
4	89	5	5.420835	
4	88	4	5.721284	
4	87	4	0.109561	
4	86	3	3.861869	
4	86	2	4.210546	
4	85	1	1.683599	
3	85	10	0.104717	
3	85	9	-5.786814	
3	84	8	-6.018300	
3	84	7	1.069264	
3	83	6	-1.410425	
3	83	5	0.035825	
3	82	4	-3.705284	
3	81	3	-0.373332	
3	81	2	-0.286295	
3	80	1	-10.193328	
2	80	13	6.208433	
2	79	12	3.711089	
2	79	11	3.688424	
2	78	10	4.329165	
2	78	9	4.074031	
2	77	8	4.137701	
2	77	7	3.997563	
2	76	6	4.569791	
2	76	5	4.271497	
2	75	4	3.134922	
2	75	3	2.878379	
2	74	2	1.693410	
2	74	1	1.361201	
1	74	6	2.482627	
1	73	5	8.321858	
1	73	4	11.979285	
1	72	3	16.358746	
1	71	3	24.509851	
1	70	2	18.792173	
1	69	2	11.062322	
1	68	1	5.724427	
