k	j	i	s	
10	136	6	2.931331	
10	135	6	2.095396	
10	134	5	3.779891	
10	133	5	0.081646	
10	132	4	4.641908	
10	131	4	3.264542	
10	130	3	3.326042	
10	129	3	1.671634	
10	128	2	-0.548918	
10	127	2	0.648315	
10	126	1	-1.888530	
9	126	9	-4.333755	
9	125	9	-3.820608	
9	124	8	-4.436812	
9	123	8	-0.728398	
9	122	7	1.692363	
9	121	7	5.311707	
9	120	6	5.937286	
9	119	6	5.562479	
9	118	5	4.850948	
9	117	4	6.538647	
9	116	3	9.990041	
9	115	3	6.490244	
9	114	2	6.125678	
9	113	1	2.528103	
8	113	7	1.312021	
8	112	6	3.164696	
8	111	5	-0.215824	
8	110	4	1.905376	
8	109	3	-0.456789	
8	108	2	2.685065	
8	107	1	-1.527117	
7	107	9	-3.086577	
7	107	8	-2.644527	
7	106	7	-1.650779	
7	106	6	-0.226913	
7	105	5	-1.678343	
7	105	4	-2.339287	
7	104	3	1.822947	
7	103	3	-0.424614	
7	102	2	2.508938	
7	101	2	-2.897852	
7	100	1	-5.007445	
6	100	8	-5.752252	
6	99	8	-5.075150	
6	98	7	0.574395	
6	97	7	3.686629	
6	96	6	0.952874	
6	95	5	-1.909903	
6	94	4	2.675576	
6	93	3	-1.777255	
6	92	2	3.519907	
6	91	1	-4.035420	
5	91	14	0.370504	
5	90	13	-0.025640	
5	90	12	0.191392	
5	89	11	0.895651	
5	89	10	0.883567	
5	88	9	0.767772	
5	88	8	0.701206	
5	87	7	1.497098	
5	87	6	1.542977	
5	86	5	1.545810	
5	86	4	1.615440	
5	85	3	1.633476	
5	85	2	1.809850	
5	84	1	2.365342	
4	84	9	1.345820	
4	84	8	1.687753	
4	83	7	7.580070	
4	82	6	10.079053	
4	81	5	9.068757	
4	80	4	10.237542	
4	79	4	8.170170	
4	78	3	13.271270	
4	77	2	13.058907	
4	76	1	5.121311	
3	76	10	0.358992	
3	75	10	4.974166	
3	74	9	4.909474	
3	74	8	2.015288	
3	73	7	9.490488	
3	73	6	7.770491	
3	72	5	2.963517	
3	72	4	2.127575	
3	71	3	8.656116	
3	71	2	6.137821	
3	70	1	1.896154	
2	70	13	5.377094	
2	70	12	4.477574	
2	69	11	4.330650	
2	69	10	5.400391	
2	68	9	5.167393	
2	68	8	5.133582	
2	67	7	5.594003	
2	67	6	5.433016	
2	66	5	5.583409	
2	66	4	5.590092	
2	65	3	4.916350	
2	65	2	5.155995	
2	64	1	11.056558	
1	64	6	4.964504	
1	64	5	7.444650	
1	63	4	10.684904	
1	63	3	12.622334	
1	62	2	22.943510	
1	61	2	22.439070	
1	60	1	13.788181	
