k	j	i	s	
10	164	6	1.088769	
10	163	6	0.436480	
10	162	5	2.712757	
10	161	5	1.281444	
10	160	4	1.999333	
10	159	4	0.531848	
10	158	3	2.949776	
10	157	3	2.079193	
10	156	2	4.901534	
10	155	2	2.208548	
10	154	1	1.301868	
9	154	9	1.220237	
9	153	9	-0.552562	
9	152	8	-1.149053	
9	151	8	-1.096913	
9	150	7	-3.861933	
9	149	7	-1.760435	
9	148	6	-0.533765	
9	147	6	0.948221	
9	146	5	3.240889	
9	145	4	2.683753	
9	144	3	13.384854	
9	143	3	11.200534	
9	142	2	15.852885	
9	141	2	7.797881	
9	140	1	7.818267	
8	140	7	1.734564	
8	139	7	5.445733	
8	138	6	2.451156	
8	138	5	2.981456	
8	137	4	4.806991	
8	136	3	5.324407	
8	135	3	4.232656	
8	134	2	4.631961	
8	133	2	1.197025	
8	133	1	2.539963	
7	133	9	-1.860122	
7	132	8	-1.073071	
7	132	7	0.220249	
7	131	6	-2.718366	
7	131	5	-1.627031	
7	130	4	2.230874	
7	129	3	3.701074	
7	128	2	7.377110	
7	127	2	-2.030315	
7	126	1	6.381687	
6	126	8	-0.399923	
6	125	8	-9.275862	
6	124	7	2.215669	
6	123	7	0.259522	
6	123	6	-0.416314	
6	122	5	-0.861488	
6	122	4	-2.159785	
6	121	3	-1.673867	
6	121	2	-1.621459	
6	120	1	-6.286959	
5	120	14	-4.377437	
5	119	14	-2.023033	
5	118	13	-4.897713	
5	117	13	-1.255327	
5	117	12	-1.643572	
5	116	11	-1.201983	
5	115	11	-1.359424	
5	114	10	-2.443044	
5	113	10	0.717719	
5	112	9	1.100967	
5	111	8	1.186820	
5	111	7	1.111477	
5	110	6	1.918299	
5	110	5	1.967587	
5	109	4	4.135816	
5	108	3	7.377814	
5	107	3	7.448720	
5	106	2	6.448164	
5	105	2	2.102930	
5	105	1	2.337771	
4	105	9	0.881690	
4	104	8	1.453060	
4	104	7	1.876781	
4	103	6	5.657276	
4	102	5	7.808248	
4	101	5	14.598248	
4	100	4	12.613971	
4	99	3	9.404900	
4	98	2	12.742915	
4	97	1	-0.165956	
3	97	10	2.178065	
3	96	9	12.689428	
3	95	9	2.649597	
3	95	8	1.500950	
3	94	7	15.474923	
3	93	6	3.915347	
3	93	5	1.276778	
3	92	4	2.131718	
3	92	3	-0.223467	
3	91	2	3.429147	
3	91	1	-0.893759	
2	91	13	2.516292	
2	90	12	2.370598	
2	90	11	2.549827	
2	89	10	3.464167	
2	89	9	3.508580	
2	88	8	3.178299	
2	88	7	3.180106	
2	87	6	3.118936	
2	87	5	2.906444	
2	86	4	3.066634	
2	86	3	2.891372	
2	85	2	3.340889	
2	85	1	2.935898	
1	85	6	4.248796	
1	84	5	9.052569	
1	84	4	15.436027	
1	83	3	20.436546	
1	82	2	34.443050	
1	81	2	18.052204	
1	80	1	16.323303	
