k	j	i	s	
10	114	6	-2.004230	
10	113	5	-0.053811	
10	113	4	-0.265834	
10	112	3	-0.429504	
10	112	2	-0.532660	
10	111	1	-1.035415	
9	111	9	0.554437	
9	111	8	-0.226412	
9	110	7	1.590969	
9	110	6	1.601197	
9	109	5	2.107615	
9	108	4	10.126751	
9	107	3	3.758181	
9	106	2	6.014759	
9	105	1	0.324036	
8	105	7	-1.773518	
8	105	6	-0.225146	
8	104	5	-3.008693	
8	104	4	-1.498141	
8	103	3	-1.736891	
8	103	2	-1.566724	
8	102	1	-4.917364	
7	102	9	-1.188849	
7	101	8	-0.957824	
7	100	7	2.283898	
7	100	6	1.243866	
7	99	5	1.005203	
7	99	4	0.877960	
7	98	3	4.127549	
7	97	3	6.117430	
7	96	2	1.966439	
7	95	2	1.166392	
7	95	1	3.164871	
6	95	8	0.309240	
6	94	7	-0.398070	
6	93	6	1.729490	
6	92	5	-1.404833	
6	91	4	-0.256644	
6	90	3	1.721983	
6	89	3	1.201875	
6	88	2	-3.193799	
6	87	1	-2.411901	
5	87	14	-2.775502	
5	86	13	-3.001172	
5	86	12	-2.772886	
5	85	11	-1.619168	
5	85	10	-1.516982	
5	84	9	-0.557645	
5	84	8	-0.579807	
5	83	7	-0.276593	
5	83	6	-0.294096	
5	82	5	-0.155266	
5	82	4	-0.106286	
5	81	3	-0.362673	
5	81	2	-0.405149	
5	80	1	0.423099	
4	80	9	-0.327986	
4	80	8	-0.912131	
4	79	7	1.796345	
4	78	6	11.377504	
4	77	5	7.557930	
4	76	4	5.129424	
4	75	3	4.333879	
4	74	2	-1.437961	
4	73	2	-4.695703	
4	72	1	-30.182081	
3	72	10	-4.702866	
3	71	10	4.574171	
3	70	9	4.468952	
3	69	9	24.216249	
3	68	8	4.037073	
3	67	7	9.703740	
3	67	6	1.878677	
3	66	5	2.665053	
3	66	4	-0.256226	
3	65	3	3.855528	
3	65	2	2.057871	
3	64	1	4.199130	
2	64	13	5.151293	
2	64	12	4.349478	
2	63	11	3.351122	
2	63	10	3.940728	
2	62	9	3.711937	
2	62	8	3.277568	
2	61	7	3.190801	
2	61	6	2.901505	
2	60	5	3.023402	
2	60	4	2.906947	
2	59	3	3.466081	
2	59	2	3.207722	
2	58	1	8.903730	
1	58	6	4.139981	
1	58	5	8.543201	
1	57	4	4.687931	
1	57	3	10.007830	
1	56	2	35.625511	
1	55	2	9.051991	
1	54	1	10.570002	
