	k	i	s
90	10	6	-0.80194
89	10	5	-0.818715
88	10	4	-1.0509950000000001
87	10	3	-0.181276
86	10	2	-0.567178
85	10	1	-1.296525
84	9	9	-0.571216
83	9	8	-0.281085
82	9	7	0.28982600000000003
81	9	6	3.1042799999999997
80	9	5	2.748769
79	9	4	8.498661
78	9	3	9.688326
77	9	2	5.31773
76	9	1	5.486101000000001
75	8	7	-0.837159
74	8	6	9.09421
73	8	5	-5.9994629999999995
72	8	4	-0.14127500000000004
71	8	3	-2.28805
70	8	2	-3.647076
69	8	1	-1.631572
68	7	9	0.420861
67	7	8	-2.706497
66	7	7	2.320291
65	7	6	-1.857114
64	7	5	-2.441452
63	7	4	1.545692
62	7	3	0.9854640000000003
61	7	2	0.050203999999999915
60	7	1	2.5946689999999997
59	6	8	0.881283
58	6	7	5.4376809999999995
57	6	6	12.049222
56	6	5	6.350009
55	6	4	7.726635000000001
54	6	3	4.0159
53	6	2	11.851747
52	6	1	1.9437830000000003
51	5	14	2.1475720000000003
50	5	13	0.565278
49	5	12	0.747567
48	5	11	7.003375999999999
47	5	10	6.445074
46	5	9	8.129732999999998
45	5	8	11.424341
44	5	7	15.903884
43	5	6	16.852643999999998
42	5	5	12.513513
41	5	4	27.4287
40	5	3	24.845875
39	5	2	3.948946
38	5	1	4.15032
37	4	9	1.498958
36	4	8	7.769584
35	4	7	11.519571
34	4	6	-20.347538
33	4	5	-32.516045
32	4	4	-36.192595
31	4	3	-17.893249
30	4	2	-14.502006
29	4	1	-9.783268
28	3	10	-2.4025
27	3	9	25.37282
26	3	8	2.627327
25	3	7	36.691435
24	3	6	-0.47289499999999995
23	3	5	3.197652
22	3	4	2.549079
21	3	3	1.513514
20	3	2	3.794117
19	3	1	2.953198
18	2	13	3.8991589999999996
17	2	12	3.364486
16	2	11	3.4957279999999997
15	2	10	3.701461
14	2	9	3.654857
13	2	8	3.9907769999999996
12	2	7	4.238057
11	2	6	4.448978
10	2	5	4.9112
9	2	4	12.430558
8	2	3	27.273738
7	2	2	18.258436
6	2	1	5.571429
5	1	6	1.482441
4	1	5	11.922786
3	1	4	23.413073999999998
2	1	3	-0.298477
1	1	2	23.776954999999997
0	1	1	-3.060203
