k	j	i	s	
10	85	6	2.535317	
10	84	5	-0.740756	
10	84	4	-0.386400	
10	83	3	0.547449	
10	83	2	-0.356681	
10	82	1	-1.739512	
9	82	9	2.987763	
9	81	9	1.182812	
9	81	8	-0.228801	
9	80	7	2.990632	
9	79	7	3.599636	
9	78	6	1.373680	
9	77	6	4.263487	
9	76	5	-4.044591	
9	75	5	-2.459393	
9	74	4	6.296529	
9	73	3	6.190466	
9	72	2	3.909049	
9	71	2	-2.312684	
9	70	1	0.882236	
8	70	7	-8.289654	
8	69	6	-0.808229	
8	68	5	-2.368724	
8	67	4	-0.525212	
8	66	3	-4.765351	
8	65	2	0.607151	
8	64	1	-6.066589	
7	64	9	-3.046196	
7	63	8	-1.145555	
7	63	7	-1.270894	
7	62	6	-2.998086	
7	62	5	-3.194621	
7	61	4	-2.112964	
7	60	3	-0.572082	
7	59	3	-5.413804	
7	58	2	-1.841983	
7	57	2	-1.062829	
7	56	1	-5.505234	
6	56	8	-3.529819	
6	55	8	0.093738	
6	54	7	-3.068846	
6	54	6	-1.912127	
6	53	5	0.077881	
6	53	4	-0.858363	
6	52	3	-1.092238	
6	52	2	-2.306199	
6	51	1	-6.749113	
5	51	14	-2.800785	
5	51	13	-3.258297	
5	50	12	-1.000823	
5	50	11	-0.438844	
5	49	10	-0.804205	
5	49	9	-0.819244	
5	48	8	1.863146	
5	48	7	2.232842	
5	47	6	2.385010	
5	46	5	2.329370	
5	46	4	2.233250	
5	45	3	-0.002000	
5	45	2	0.067192	
5	44	1	-0.044032	
4	44	9	1.847196	
4	44	8	2.541128	
4	43	7	16.522650	
4	42	6	-4.414484	
4	41	5	-0.083288	
4	41	4	1.124445	
4	40	3	-16.791073	
4	40	2	-10.624753	
4	39	1	-34.742336	
3	39	10	0.603681	
3	39	9	2.415927	
3	38	8	-1.751698	
3	38	7	7.257127	
3	37	6	3.147867	
3	37	5	2.857823	
3	36	4	4.229006	
3	35	3	6.916690	
3	34	2	2.094820	
3	34	1	3.104361	
2	34	13	0.136752	
2	33	12	1.333015	
2	33	11	0.876550	
2	32	10	0.072135	
2	32	9	0.028773	
2	31	8	0.235822	
2	31	7	0.398220	
2	30	6	0.680052	
2	30	5	1.090382	
2	29	4	-0.579647	
2	29	3	-0.428034	
2	28	2	-0.906561	
2	28	1	0.014579	
1	28	6	3.067610	
1	27	5	0.565209	
1	27	4	-1.822005	
1	26	3	1.493393	
1	26	2	0.424391	
1	25	1	0.122572	
