k	j	i	s	
10	85	6	2.556862	
10	84	5	-0.725174	
10	84	4	-0.380746	
10	83	3	0.546503	
10	83	2	-0.355587	
10	82	1	-1.717454	
9	82	9	2.928909	
9	81	9	1.183759	
9	81	8	-0.209819	
9	80	7	2.963268	
9	79	7	3.556566	
9	78	6	1.430652	
9	77	6	4.284549	
9	76	5	-4.008438	
9	75	5	-2.403692	
9	74	4	6.230215	
9	73	3	6.124721	
9	72	2	3.822933	
9	71	2	-2.406903	
9	70	1	0.953223	
8	70	7	-8.299305	
8	69	6	-0.726766	
8	68	5	-2.409788	
8	67	4	-0.545176	
8	66	3	-4.883735	
8	65	2	0.874533	
8	64	1	-5.828546	
7	64	9	-3.062315	
7	63	8	-1.169860	
7	63	7	-1.287431	
7	62	6	-3.017583	
7	62	5	-3.190639	
7	61	4	-2.017699	
7	60	3	-0.534319	
7	59	3	-5.252279	
7	58	2	-1.871627	
7	57	2	-1.084317	
7	56	1	-5.434754	
6	56	8	-3.469023	
6	55	8	0.092622	
6	54	7	-3.084863	
6	54	6	-1.918922	
6	53	5	0.073722	
6	53	4	-0.866720	
6	52	3	-1.105376	
6	52	2	-2.309875	
6	51	1	-6.741144	
5	51	14	-2.798477	
5	51	13	-3.251588	
5	50	12	-1.031056	
5	50	11	-0.460716	
5	49	10	-0.800104	
5	49	9	-0.813750	
5	48	8	1.833506	
5	48	7	2.203501	
5	47	6	2.359206	
5	46	5	2.293441	
5	46	4	2.198891	
5	45	3	-0.013272	
5	45	2	0.056308	
5	44	1	-0.108484	
4	44	9	1.829771	
4	44	8	2.520844	
4	43	7	16.457865	
4	42	6	-4.490583	
4	41	5	-0.086288	
4	41	4	1.085260	
4	40	3	-16.900461	
4	40	2	-10.707011	
4	39	1	-34.854218	
3	39	10	0.608770	
3	39	9	2.395267	
3	38	8	-1.753329	
3	38	7	7.279510	
3	37	6	3.137167	
3	37	5	2.843966	
3	36	4	4.234447	
3	35	3	6.900058	
3	34	2	2.097363	
3	34	1	3.113360	
2	34	13	0.128917	
2	33	12	1.326450	
2	33	11	0.870211	
2	32	10	0.068319	
2	32	9	0.026103	
2	31	8	0.226485	
2	31	7	0.389498	
2	30	6	0.674568	
2	30	5	1.085503	
2	29	4	-0.581392	
2	29	3	-0.430349	
2	28	2	-0.864227	
2	28	1	0.026912	
1	28	6	3.142300	
1	27	5	0.598405	
1	27	4	-1.780227	
1	26	3	1.621858	
1	26	2	0.507141	
1	25	1	0.126230	
