k	j	i	s	
10	85	6	2.599493	
10	84	5	-0.745484	
10	84	4	-0.375252	
10	83	3	0.583030	
10	83	2	-0.327368	
10	82	1	-1.720183	
9	82	9	2.993005	
9	81	9	1.186717	
9	81	8	-0.160106	
9	80	7	2.988463	
9	79	7	3.566525	
9	78	6	1.414703	
9	77	6	4.335051	
9	76	5	-3.974322	
9	75	5	-2.381667	
9	74	4	6.176543	
9	73	3	6.150649	
9	72	2	3.774203	
9	71	2	-2.539371	
9	70	1	0.913549	
8	70	7	-8.150421	
8	69	6	-0.950768	
8	68	5	-2.350867	
8	67	4	-0.747667	
8	66	3	-4.724700	
8	65	2	0.525642	
8	64	1	-5.924365	
7	64	9	-3.003546	
7	63	8	-1.160073	
7	63	7	-1.300313	
7	62	6	-2.997433	
7	62	5	-3.157736	
7	61	4	-2.111530	
7	60	3	-0.561973	
7	59	3	-5.376133	
7	58	2	-1.902584	
7	57	2	-1.093436	
7	56	1	-5.513056	
6	56	8	-3.492108	
6	55	8	0.119602	
6	54	7	-3.078737	
6	54	6	-1.906736	
6	53	5	0.073649	
6	53	4	-0.859051	
6	52	3	-1.071104	
6	52	2	-2.285881	
6	51	1	-6.747795	
5	51	14	-2.791859	
5	51	13	-3.249330	
5	50	12	-1.012666	
5	50	11	-0.448061	
5	49	10	-0.814163	
5	49	9	-0.829336	
5	48	8	1.845587	
5	48	7	2.215202	
5	47	6	2.341318	
5	46	5	2.308238	
5	46	4	2.214364	
5	45	3	-0.011167	
5	45	2	0.058545	
5	44	1	-0.088354	
4	44	9	1.837914	
4	44	8	2.529677	
4	43	7	16.496801	
4	42	6	-4.438251	
4	41	5	-0.090479	
4	41	4	1.101792	
4	40	3	-16.832182	
4	40	2	-10.686190	
4	39	1	-34.813549	
3	39	10	0.602645	
3	39	9	2.410081	
3	38	8	-1.754914	
3	38	7	7.275436	
3	37	6	3.142158	
3	37	5	2.855057	
3	36	4	4.283636	
3	35	3	6.881492	
3	34	2	2.100217	
3	34	1	3.114241	
2	34	13	0.130382	
2	33	12	1.323630	
2	33	11	0.866457	
2	32	10	0.066528	
2	32	9	0.023311	
2	31	8	0.221027	
2	31	7	0.382965	
2	30	6	0.671556	
2	30	5	1.080922	
2	29	4	-0.589722	
2	29	3	-0.437750	
2	28	2	-0.884735	
2	28	1	0.014029	
1	28	6	3.104215	
1	27	5	0.589580	
1	27	4	-1.845636	
1	26	3	1.422174	
1	26	2	0.377106	
1	25	1	-0.047355	
