k	j	i	s	
10	85	6	2.516316	
10	84	5	-0.757197	
10	84	4	-0.388980	
10	83	3	0.541816	
10	83	2	-0.357561	
10	82	1	-1.755396	
9	82	9	2.936957	
9	81	9	1.213896	
9	81	8	-0.213202	
9	80	7	2.939355	
9	79	7	3.628610	
9	78	6	1.391057	
9	77	6	4.283234	
9	76	5	-4.012776	
9	75	5	-2.368044	
9	74	4	6.302403	
9	73	3	6.306937	
9	72	2	3.867079	
9	71	2	-2.413603	
9	70	1	0.903167	
8	70	7	-8.319107	
8	69	6	-0.948116	
8	68	5	-2.371861	
8	67	4	-0.590104	
8	66	3	-4.831974	
8	65	2	0.479207	
8	64	1	-6.054996	
7	64	9	-3.059711	
7	63	8	-1.116592	
7	63	7	-1.242183	
7	62	6	-2.983576	
7	62	5	-3.165398	
7	61	4	-2.043142	
7	60	3	-0.505585	
7	59	3	-5.343497	
7	58	2	-1.904233	
7	57	2	-1.010463	
7	56	1	-5.458752	
6	56	8	-3.475368	
6	55	8	0.128646	
6	54	7	-3.069057	
6	54	6	-1.899406	
6	53	5	0.066320	
6	53	4	-0.868021	
6	52	3	-1.092087	
6	52	2	-2.300635	
6	51	1	-6.760098	
5	51	14	-2.789417	
5	51	13	-3.232051	
5	50	12	-1.001359	
5	50	11	-0.436556	
5	49	10	-0.796669	
5	49	9	-0.808867	
5	48	8	1.857430	
5	48	7	2.229069	
5	47	6	2.380002	
5	46	5	2.325195	
5	46	4	2.229346	
5	45	3	-0.003420	
5	45	2	0.065623	
5	44	1	-0.069342	
4	44	9	1.845219	
4	44	8	2.534998	
4	43	7	16.505789	
4	42	6	-4.478391	
4	41	5	-0.070799	
4	41	4	1.128253	
4	40	3	-16.833742	
4	40	2	-10.666396	
4	39	1	-34.721321	
3	39	10	0.634944	
3	39	9	2.432934	
3	38	8	-1.764318	
3	38	7	7.271951	
3	37	6	3.158883	
3	37	5	2.867617	
3	36	4	4.271625	
3	35	3	6.943215	
3	34	2	2.095891	
3	34	1	3.101931	
2	34	13	0.133643	
2	33	12	1.337122	
2	33	11	0.878623	
2	32	10	0.079772	
2	32	9	0.036478	
2	31	8	0.235523	
2	31	7	0.398495	
2	30	6	0.683350	
2	30	5	1.093909	
2	29	4	-0.577142	
2	29	3	-0.426398	
2	28	2	-0.921816	
2	28	1	-0.002210	
1	28	6	3.115284	
1	27	5	0.591895	
1	27	4	-1.764955	
1	26	3	1.551518	
1	26	2	0.472209	
1	25	1	0.235427	
