k	j	i	s	
10	118	6	3.118097	
10	117	6	1.446860	
10	116	5	3.344088	
10	115	5	1.110825	
10	114	4	1.276440	
10	113	4	0.434763	
10	112	3	1.728706	
10	111	3	2.057386	
10	110	2	4.529938	
10	109	2	6.584191	
10	108	1	7.832985	
9	108	9	8.708993	
9	107	9	10.797862	
9	106	8	9.263301	
9	105	8	11.660012	
9	104	7	7.325587	
9	103	7	10.441302	
9	102	6	14.769830	
9	101	6	15.700504	
9	100	5	15.264448	
9	99	5	10.925528	
9	98	4	10.576795	
9	97	4	12.524113	
9	96	3	11.705482	
9	95	3	16.652794	
9	94	2	10.021336	
9	93	2	9.281866	
9	92	1	3.273416	
8	92	7	-3.246830	
8	91	7	-0.451377	
8	90	6	3.446746	
8	89	6	1.171440	
8	88	5	1.178669	
8	87	5	4.737270	
8	86	4	0.756883	
8	85	4	3.634607	
8	84	3	1.393521	
8	83	2	0.327250	
8	83	1	0.170918	
7	83	9	-0.337700	
7	82	8	-1.096236	
7	82	7	-0.324710	
7	81	6	5.552949	
7	80	5	2.572484	
7	79	5	2.244634	
7	78	4	3.028782	
7	77	4	-0.062237	
7	76	3	-1.715729	
7	75	3	-7.074172	
7	74	2	-6.897931	
7	73	2	-10.235514	
7	72	1	-8.541150	
6	72	8	-1.337229	
6	71	8	-5.893596	
6	70	7	-9.125380	
6	69	7	-6.842552	
6	68	6	-9.980283	
6	67	6	-0.554609	
6	66	5	-1.137635	
6	65	5	3.232889	
6	64	4	1.222885	
6	63	4	2.066371	
6	62	3	4.320290	
6	61	3	5.875906	
6	60	2	4.771295	
6	59	2	3.392788	
6	59	1	3.726218	
5	59	14	3.268936	
5	58	13	5.731304	
5	57	12	8.960660	
5	56	11	4.136177	
5	56	10	4.185637	
5	55	9	4.470503	
5	55	8	4.487404	
5	54	7	11.072656	
5	53	7	10.874917	
5	52	6	12.383773	
5	51	6	12.190529	
5	50	5	9.219956	
5	49	5	6.663728	
5	48	4	6.538269	
5	47	4	7.898787	
5	46	3	5.581698	
5	45	3	4.532317	
5	44	2	2.746844	
5	43	2	4.267161	
5	42	1	-1.023020	
4	42	9	-4.543131	
4	41	8	-4.035944	
4	41	7	-5.727590	
4	40	6	3.294559	
4	40	5	-14.052660	
4	39	4	-2.918851	
4	39	3	-3.337326	
4	38	2	-27.258930	
4	37	1	-5.876728	
3	37	10	1.614611	
3	36	9	21.337568	
3	35	9	13.244871	
3	35	8	1.277907	
3	34	7	18.333162	
3	33	7	30.064516	
3	32	6	3.900498	
3	31	5	12.751721	
3	30	4	17.387676	
3	29	3	19.929455	
3	28	2	17.346001	
3	27	2	7.773983	
3	27	1	9.602986	
2	27	13	3.247239	
2	26	12	3.185979	
2	26	11	3.321220	
2	25	10	2.420764	
2	25	9	2.457047	
2	24	8	2.655590	
2	24	7	2.984876	
2	23	6	2.759356	
2	23	5	3.010022	
2	22	4	-0.337457	
2	22	3	-0.252009	
2	21	2	0.086676	
2	21	1	1.111576	
1	21	6	3.259762	
1	20	5	6.149744	
1	19	5	7.769441	
1	18	4	16.608797	
1	17	3	6.848743	
1	16	2	11.856010	
1	15	2	0.627174	
1	14	1	-3.225343	
