k	j	i	s	
10	267	6	0.084149	
10	267	5	0.029166	
10	266	4	-0.515232	
10	265	4	0.317902	
10	264	3	-0.599316	
10	263	3	-1.642603	
10	262	2	1.174409	
10	261	2	1.833490	
10	260	1	3.234595	
9	260	9	6.331696	
9	259	9	8.142820	
9	258	8	5.728221	
9	257	8	9.403226	
9	256	7	5.290675	
9	255	6	7.995069	
9	254	5	4.624912	
9	253	5	8.591808	
9	252	4	3.220009	
9	251	3	9.012154	
9	250	2	6.282677	
9	249	2	3.029377	
9	249	1	2.830069	
8	249	7	0.734524	
8	248	6	3.812459	
8	247	5	-0.531391	
8	246	4	0.934835	
8	245	4	-2.095254	
8	244	3	-3.135516	
8	243	3	-0.449843	
8	243	2	-0.864426	
8	242	1	-4.606035	
7	242	9	-3.096905	
7	241	9	-4.564541	
7	240	8	-2.341707	
7	240	7	-1.564472	
7	239	6	-2.213785	
7	239	5	-2.028286	
7	238	4	-1.163842	
7	237	4	-3.951620	
7	236	3	-0.109926	
7	235	3	-4.707786	
7	234	2	-4.356093	
7	233	2	-5.673388	
7	232	1	-1.033149	
6	232	8	2.603970	
6	231	8	11.073693	
6	230	7	6.456813	
6	229	6	13.829112	
6	228	5	14.281519	
6	227	4	13.085073	
6	226	3	12.231179	
6	225	3	10.995759	
6	224	2	11.620633	
6	223	2	2.639974	
6	223	1	3.522990	
5	223	14	1.243709	
5	222	13	1.548375	
5	222	12	1.730321	
5	221	11	5.967949	
5	220	10	8.097004	
5	219	10	4.905928	
5	219	9	4.698951	
5	218	8	7.067801	
5	217	8	4.934727	
5	217	7	4.683819	
5	216	6	4.127850	
5	216	5	4.116466	
5	215	4	4.224747	
5	214	3	2.131919	
5	213	3	2.275452	
5	212	2	4.506191	
5	211	2	-0.163250	
5	210	1	2.177627	
4	210	9	-0.407323	
4	210	8	-5.234725	
4	209	7	1.742195	
4	209	6	-1.207763	
4	208	5	-17.642067	
4	208	4	-13.125880	
4	207	3	-20.116949	
4	207	2	-2.721587	
4	206	1	-21.438236	
3	206	10	3.890663	
3	205	9	23.405704	
3	204	8	5.882063	
3	203	7	19.955471	
3	202	6	4.249635	
3	202	5	2.805466	
3	201	4	11.302539	
3	200	3	3.629640	
3	199	3	4.784788	
3	198	2	7.901421	
3	197	2	2.285908	
3	197	1	4.556230	
2	197	13	-1.817484	
2	196	12	-1.785410	
2	196	11	-1.461373	
2	195	10	-1.967590	
2	195	9	-1.928123	
2	194	8	-1.272986	
2	194	7	-1.175365	
2	193	6	-1.539527	
2	193	5	-1.540728	
2	192	4	1.060129	
2	191	4	-1.080969	
2	191	3	-1.267680	
2	190	2	0.344708	
2	190	1	0.755795	
1	190	6	-0.654463	
1	189	5	-0.090326	
1	189	4	-0.369947	
1	188	3	-0.799080	
1	187	2	-1.814699	
1	186	1	-1.633083	
