k	j	i	s	
10	121	6	-0.148727	
10	121	5	0.134235	
10	120	4	1.392502	
10	119	3	3.589207	
10	118	2	4.845966	
10	117	2	6.311763	
10	116	1	7.587498	
9	116	9	10.839208	
9	115	9	10.838991	
9	114	8	10.810648	
9	113	8	9.716558	
9	112	7	8.857189	
9	111	7	9.007895	
9	110	6	12.698411	
9	109	6	15.071990	
9	108	5	15.499785	
9	107	5	15.411961	
9	106	4	12.367537	
9	105	4	17.266281	
9	104	3	15.205375	
9	103	3	18.080559	
9	102	2	3.581632	
9	101	2	7.680800	
9	100	1	-9.903659	
8	100	7	-8.106486	
8	99	7	2.142156	
8	98	6	-2.618541	
8	97	6	-1.403085	
8	96	5	-0.699933	
8	95	5	-2.106938	
8	94	4	-3.153260	
8	93	4	1.017401	
8	92	3	1.457966	
8	91	3	1.515659	
8	91	2	1.195756	
8	90	1	1.739861	
7	90	9	-3.926335	
7	90	8	-4.498954	
7	89	7	-5.885922	
7	89	6	-4.590180	
7	88	5	-1.225067	
7	88	4	0.134077	
7	87	3	-3.905044	
7	86	2	2.378649	
7	85	2	-3.298719	
7	84	1	3.719512	
6	84	8	3.028641	
6	83	8	-1.007109	
6	82	7	14.665832	
6	81	7	3.526632	
6	80	6	9.261678	
6	79	6	6.847798	
6	79	5	5.301103	
6	78	4	12.993456	
6	77	4	15.632405	
6	76	3	14.541054	
6	75	3	17.345140	
6	74	2	17.176050	
6	73	2	6.970866	
6	73	1	8.629182	
5	73	14	5.490132	
5	72	13	5.390792	
5	72	12	5.553654	
5	71	11	6.400381	
5	71	10	6.386246	
5	70	9	13.366160	
5	69	8	12.420108	
5	68	7	11.988725	
5	67	7	9.465815	
5	66	6	9.660473	
5	65	6	8.372250	
5	64	5	8.201349	
5	63	5	8.072157	
5	62	4	6.085692	
5	61	4	3.604712	
5	60	3	7.212696	
5	59	3	9.254349	
5	58	2	2.983450	
5	58	1	2.759817	
4	58	9	1.011754	
4	57	8	-0.572400	
4	57	7	-0.199984	
4	56	6	8.114901	
4	56	5	-7.135305	
4	55	4	3.796259	
4	55	3	13.022779	
4	54	2	-12.953252	
4	53	2	-0.745999	
4	53	1	15.276945	
3	53	10	3.549721	
3	52	9	17.933336	
3	51	9	16.818354	
3	51	8	4.398266	
3	50	7	14.035103	
3	49	7	30.198999	
3	48	6	-0.224720	
3	48	5	1.597117	
3	47	4	9.460484	
3	46	3	1.910724	
3	45	3	6.126376	
3	44	2	4.491903	
3	43	2	5.861713	
3	43	1	6.226441	
2	43	13	-0.951242	
2	42	12	-1.479874	
2	42	11	-1.163112	
2	41	10	-0.474791	
2	41	9	-0.464145	
2	40	8	-1.104205	
2	40	7	-0.833354	
2	39	6	-1.167321	
2	39	5	-0.619523	
2	38	4	0.094000	
2	37	3	-0.412674	
2	36	2	-0.666682	
2	35	2	-3.147397	
2	34	1	-4.775004	
1	34	6	-6.710068	
1	33	6	4.861480	
1	33	5	4.063465	
1	32	4	20.754816	
1	31	3	7.213801	
1	30	2	18.031673	
1	29	2	0.375698	
1	28	1	1.586929	
