k	j	i	s	
10	146	6	3.715436	
10	145	6	-0.280140	
10	144	5	0.753030	
10	143	5	0.364885	
10	142	4	2.841997	
10	141	4	2.702686	
10	140	3	5.286269	
10	139	3	6.947246	
10	138	2	8.377379	
10	137	2	9.021747	
10	136	1	8.360592	
9	136	9	8.452776	
9	135	9	9.445018	
9	134	8	8.926318	
9	133	8	10.307260	
9	132	7	12.351233	
9	131	7	13.301508	
9	130	6	15.000475	
9	129	6	8.932479	
9	128	5	6.911022	
9	127	5	12.085463	
9	126	4	11.244095	
9	125	4	11.329349	
9	124	3	2.480234	
9	123	3	6.604524	
9	122	2	1.747716	
9	121	2	5.887612	
9	120	1	-2.133157	
8	120	7	4.383359	
8	119	7	-3.508543	
8	118	6	-1.314626	
8	117	6	-3.158961	
8	116	5	-1.728968	
8	115	5	-0.644588	
8	114	4	-0.352858	
8	113	4	-1.987915	
8	112	3	1.069947	
8	111	3	0.545253	
8	110	2	1.017694	
8	109	2	6.055420	
8	108	1	2.740548	
7	108	9	-3.859092	
7	107	9	-4.977062	
7	106	8	-6.547942	
7	105	8	-4.631670	
7	104	7	-5.791820	
7	103	7	-2.600916	
7	102	6	-11.148886	
7	101	6	-7.050694	
7	100	5	-11.074647	
7	99	5	-10.656766	
7	98	4	-10.154849	
7	97	4	-8.561496	
7	96	3	-5.153386	
7	95	3	-7.643450	
7	94	2	-7.271568	
7	93	2	-8.407265	
7	92	1	-2.247754	
6	92	8	-3.277088	
6	91	8	-2.623561	
6	90	7	0.410799	
6	89	7	-1.262805	
6	88	6	1.123875	
6	87	6	-2.836735	
6	86	5	-2.109602	
6	85	5	-3.609242	
6	84	4	-1.866991	
6	83	4	6.143097	
6	82	3	5.763547	
6	81	3	12.801987	
6	80	2	13.304503	
6	79	2	8.179235	
6	79	1	8.569961	
5	79	14	4.824780	
5	78	13	6.589849	
5	78	12	6.999916	
5	77	11	12.386219	
5	76	10	15.370089	
5	75	10	14.493045	
5	74	9	14.928687	
5	73	9	14.616259	
5	72	8	10.463650	
5	71	8	6.451082	
5	70	7	4.592496	
5	69	6	2.136821	
5	69	5	1.998443	
5	68	4	5.320709	
5	67	4	3.822242	
5	67	3	3.680225	
5	66	2	8.152300	
5	65	2	5.995143	
5	64	1	0.717997	
4	64	9	2.095624	
4	64	8	0.515178	
4	63	7	24.506496	
4	62	6	-3.955971	
4	61	5	0.233062	
4	61	4	-0.246689	
4	60	3	-19.780737	
4	60	2	-6.180261	
4	59	1	-64.377075	
3	59	10	2.584468	
3	59	9	18.269344	
3	58	8	-3.203292	
3	57	7	32.154888	
3	56	6	4.805631	
3	55	6	6.248960	
3	54	5	7.590099	
3	53	4	4.236635	
3	53	3	4.256799	
3	52	2	4.811833	
3	52	1	2.422332	
2	52	13	3.239485	
2	51	12	3.207169	
2	51	11	3.077032	
2	50	10	2.955678	
2	50	9	3.001789	
2	49	8	4.049547	
2	49	7	4.456925	
2	48	6	4.132961	
2	48	5	4.697591	
2	47	4	10.390437	
2	46	3	10.158191	
2	45	3	6.954492	
2	44	2	2.345798	
2	44	1	3.284439	
1	44	6	-0.996310	
1	43	5	12.811760	
1	42	4	20.291945	
1	41	3	5.679567	
1	40	2	21.013288	
1	39	1	5.488396	
