k	j	i	s	
10	149	6	0.533647	
10	148	5	-0.628986	
10	147	5	-0.340053	
10	146	4	-1.067373	
10	145	4	0.220110	
10	144	3	1.042512	
10	143	3	1.252658	
10	142	2	2.383290	
10	141	2	1.313747	
10	140	1	3.271799	
9	140	9	6.673479	
9	139	9	6.116035	
9	138	8	6.160457	
9	137	8	6.642935	
9	136	7	6.397385	
9	135	7	4.688453	
9	134	6	8.850172	
9	133	6	7.868414	
9	132	5	10.952018	
9	131	5	7.495184	
9	130	4	16.011278	
9	129	3	14.549949	
9	128	2	15.554713	
9	127	2	7.739401	
9	126	1	11.290713	
8	126	7	3.870107	
8	125	7	-2.031904	
8	125	6	-3.273405	
8	124	5	3.674736	
8	123	5	1.133909	
8	122	4	2.042280	
8	121	4	4.757327	
8	120	3	4.352377	
8	119	3	3.619702	
8	118	2	3.544125	
8	117	2	0.593338	
8	116	1	-1.251851	
7	116	9	1.350922	
7	115	9	0.807349	
7	114	8	-0.187296	
7	113	8	-4.252921	
7	112	7	-1.748216	
7	111	7	-4.116775	
7	110	6	-1.314363	
7	109	6	-8.200756	
7	108	5	-4.934303	
7	107	5	-9.188378	
7	106	4	-4.067063	
7	105	4	-9.967257	
7	104	3	-0.722251	
7	103	3	-10.284702	
7	102	2	-9.465952	
7	101	2	-6.382116	
7	100	1	-4.425530	
6	100	8	-3.937044	
6	99	8	-7.878699	
6	98	7	-1.064525	
6	97	7	0.602113	
6	96	6	8.164217	
6	95	5	6.972073	
6	94	4	11.032028	
6	93	4	10.370632	
6	92	3	4.124187	
6	91	2	2.917709	
6	91	1	5.555164	
5	91	14	-1.461669	
5	90	13	-4.031775	
5	89	13	-3.692822	
5	88	12	-2.610114	
5	87	12	-1.384056	
5	86	11	0.757320	
5	85	11	2.497241	
5	84	10	1.387923	
5	83	10	4.900527	
5	82	9	5.639434	
5	81	9	8.980556	
5	80	8	7.643610	
5	79	8	9.737041	
5	78	7	9.600049	
5	77	7	10.758740	
5	76	6	11.240974	
5	75	6	7.928920	
5	74	5	6.390284	
5	73	5	8.599703	
5	72	4	5.156494	
5	71	4	4.984613	
5	70	3	6.363241	
5	69	3	0.483596	
5	68	2	2.148515	
5	67	2	2.940549	
5	66	1	0.600796	
4	66	9	0.862310	
4	65	9	-1.041439	
4	64	8	-2.511546	
4	64	7	-6.321828	
4	63	6	-0.653888	
4	63	5	-6.084460	
4	62	4	2.784976	
4	62	3	17.658689	
4	61	2	-13.867359	
4	60	1	39.456348	
3	60	10	6.850352	
3	59	10	3.167531	
3	58	9	46.361782	
3	57	8	0.402608	
3	56	7	47.433075	
3	55	6	-0.310087	
3	55	5	1.383491	
3	54	4	-0.231001	
3	54	3	0.900252	
3	53	2	1.600716	
3	52	1	-0.360125	
2	52	13	0.487195	
2	51	13	2.302587	
2	50	12	0.965653	
2	50	11	0.966337	
2	49	10	0.808354	
2	49	9	0.559340	
2	48	8	0.655784	
2	48	7	0.740775	
2	47	6	1.465912	
2	47	5	1.857008	
2	46	4	4.261457	
2	45	4	6.864729	
2	44	3	4.379692	
2	43	3	6.493721	
2	42	2	3.898580	
2	41	2	-0.172618	
2	41	1	1.384017	
1	41	6	-1.483227	
1	40	5	1.327137	
1	39	4	26.558977	
1	38	3	7.094862	
1	37	2	28.793743	
1	36	1	5.937162	
