k	j	i	s	
10	138	6	1.044625	
10	137	5	-0.243166	
10	137	4	-0.858729	
10	136	3	0.734677	
10	135	3	1.515486	
10	134	2	2.368413	
10	133	2	1.363582	
10	132	1	-0.648658	
9	132	9	1.225255	
9	131	9	1.243275	
9	131	8	1.209588	
9	130	7	5.867338	
9	129	6	7.054051	
9	128	5	4.678101	
9	128	4	3.928883	
9	127	3	8.605512	
9	126	2	5.795298	
9	125	2	2.718376	
9	125	1	4.063740	
8	125	7	1.978066	
8	124	6	-2.006411	
8	123	6	0.207685	
8	122	5	0.688048	
8	121	5	5.242139	
8	120	4	6.563167	
8	119	3	5.206725	
8	118	2	4.494440	
8	117	2	2.642631	
8	117	1	2.467072	
7	117	9	-0.603778	
7	116	8	-0.662773	
7	116	7	-0.264154	
7	115	6	3.129675	
7	114	5	4.439554	
7	113	4	2.698025	
7	112	3	7.908757	
7	111	2	3.510047	
7	110	1	6.541695	
6	110	8	3.286222	
6	110	7	-0.335946	
6	109	6	0.997297	
6	109	5	1.025040	
6	108	4	1.600477	
6	108	3	-0.799073	
6	107	2	-3.906041	
6	107	1	-4.426762	
5	107	14	-0.191617	
5	106	13	-1.034397	
5	106	12	-1.479103	
5	105	11	-0.151465	
5	105	10	-0.405231	
5	104	9	-0.204209	
5	104	8	-0.435508	
5	103	7	0.870703	
5	103	6	0.920664	
5	102	5	-1.168869	
5	102	4	-1.206046	
5	101	3	-1.046149	
5	101	2	-0.557671	
5	100	1	-2.425387	
4	100	9	-0.755241	
4	100	8	0.126208	
4	99	7	-2.472485	
4	99	6	-4.152039	
4	98	5	-2.067515	
4	98	4	-1.555444	
4	97	3	15.263499	
4	96	2	4.614381	
4	95	2	-11.106123	
4	94	1	-29.241653	
3	94	10	-1.771728	
3	93	9	16.571632	
3	92	8	4.051699	
3	91	7	8.412088	
3	91	6	5.433077	
3	90	5	2.812571	
3	90	4	2.439662	
3	89	3	3.423401	
3	89	2	4.035710	
3	88	1	3.253939	
2	88	13	1.372036	
2	88	12	0.752683	
2	87	11	3.228162	
2	87	10	1.068755	
2	86	9	-0.062527	
2	86	8	-0.591088	
2	85	7	-0.042340	
2	85	6	-0.051266	
2	84	5	-0.775796	
2	84	4	-0.659773	
2	83	3	1.929431	
2	83	2	2.149774	
2	82	1	3.611314	
1	82	6	0.014171	
1	82	5	3.926958	
1	81	4	0.051359	
1	81	3	-1.099793	
1	80	2	20.554968	
1	79	1	-6.478677	
