k	j	i	s	
10	150	6	-0.116113	
10	149	5	1.394368	
10	148	4	0.603118	
10	147	4	2.191887	
10	146	3	0.256646	
10	145	3	1.528310	
10	144	2	0.896605	
10	143	2	2.424998	
10	142	1	2.393505	
9	142	9	1.684216	
9	142	8	0.458029	
9	141	7	-2.088472	
9	141	6	-0.058384	
9	140	5	4.558552	
9	139	5	0.987688	
9	139	4	-0.372886	
9	138	3	10.224327	
9	137	3	3.663969	
9	136	2	0.829147	
9	135	2	-0.260953	
9	135	1	1.096513	
8	135	7	-0.289398	
8	134	6	-2.051522	
8	134	5	-0.926784	
8	133	4	2.085309	
8	132	3	1.035180	
8	131	3	0.876700	
8	130	2	0.111908	
8	130	1	0.419639	
7	130	9	-0.784083	
7	129	8	-0.808863	
7	129	7	-0.595674	
7	128	6	-0.759548	
7	128	5	-0.643903	
7	127	4	0.772131	
7	127	3	-0.187461	
7	126	2	-0.494957	
7	126	1	-0.280733	
6	126	8	-3.354113	
6	125	7	-4.131847	
6	125	6	-3.935922	
6	124	5	-1.875595	
6	124	4	-2.196958	
6	123	3	-2.819461	
6	123	2	-2.678114	
6	122	1	-6.569108	
5	122	14	-1.895164	
5	121	14	-2.566904	
5	120	13	-0.306691	
5	120	12	-0.509840	
5	119	11	-0.357603	
5	119	10	-0.523062	
5	118	9	0.794151	
5	118	8	0.590262	
5	117	7	0.053530	
5	117	6	-0.130007	
5	116	5	1.001724	
5	116	4	0.749400	
5	115	3	0.844411	
5	115	2	0.557333	
5	114	1	1.170632	
4	114	9	1.236743	
4	114	8	1.286648	
4	113	7	10.808514	
4	112	6	8.085510	
4	111	5	11.594108	
4	110	4	8.888478	
4	109	3	2.796690	
4	109	2	-2.090490	
4	108	1	-4.430243	
3	108	10	-3.459102	
3	108	9	-1.463230	
3	107	8	-5.772838	
3	107	7	3.492469	
3	106	6	-1.403344	
3	106	5	-1.235253	
3	105	4	-4.057919	
3	105	3	-3.870802	
3	104	2	0.378055	
3	104	1	-2.354863	
2	104	13	-3.480847	
2	103	12	-2.821599	
2	103	11	-3.436306	
2	102	10	-2.008857	
2	102	9	-1.905811	
2	101	8	-2.451816	
2	101	7	-2.473470	
2	100	6	-3.867866	
2	100	5	-3.874259	
2	99	4	-3.138149	
2	99	3	-2.904504	
2	98	2	-1.224564	
2	98	1	-0.977847	
1	98	6	2.261449	
1	97	5	6.718370	
1	97	4	8.928200	
1	96	3	20.686344	
1	95	3	13.405249	
1	94	2	19.261440	
1	93	1	10.292010	
