k	j	i	s	
10	183	6	-0.108718	
10	183	5	0.302511	
10	182	4	-1.496902	
10	182	3	-1.332269	
10	181	2	0.879939	
10	180	1	0.197251	
9	180	9	2.721610	
9	179	9	2.862729	
9	178	8	4.164668	
9	177	8	4.001349	
9	176	7	5.598466	
9	175	7	5.566325	
9	174	6	5.876085	
9	173	6	4.011934	
9	172	5	3.879426	
9	171	5	2.871720	
9	170	4	1.715315	
9	169	4	1.943210	
9	168	3	2.001589	
9	167	3	0.360700	
9	167	2	-0.576346	
9	166	1	-0.577160	
8	166	7	-1.297583	
8	166	6	-2.369150	
8	165	5	0.058493	
8	165	4	-0.892830	
8	164	3	-1.142421	
8	164	2	-0.454506	
8	163	1	-2.255501	
7	163	9	-0.475520	
7	163	8	-0.896483	
7	162	7	0.600447	
7	162	6	1.810165	
7	161	5	1.033513	
7	161	4	-0.395297	
7	160	3	9.627307	
7	159	3	6.703531	
7	158	2	2.353898	
7	157	2	1.025463	
7	157	1	2.882210	
6	157	8	0.414566	
6	156	7	6.638340	
6	155	7	4.967167	
6	155	6	4.653071	
6	154	5	5.642014	
6	153	5	11.381863	
6	152	4	2.411799	
6	152	3	1.351146	
6	151	2	5.937440	
6	151	1	3.982412	
5	151	14	2.138810	
5	150	13	3.512032	
5	150	12	3.814783	
5	149	11	1.590952	
5	149	10	1.789124	
5	148	9	-1.758276	
5	148	8	-1.154527	
5	147	7	1.736454	
5	147	6	1.864013	
5	146	5	2.529981	
5	146	4	2.390432	
5	145	3	3.177194	
5	145	2	3.089067	
5	144	1	0.772566	
4	144	9	-0.827808	
4	144	8	-5.788743	
4	143	7	14.667135	
4	142	6	-1.710116	
4	141	5	3.934269	
4	141	4	1.239017	
4	140	3	-15.588768	
4	140	2	-20.165033	
4	139	1	-63.746723	
3	139	10	1.220356	
3	139	9	11.846985	
3	138	8	6.212549	
3	137	7	27.180464	
3	136	6	1.313085	
3	136	5	2.024510	
3	135	4	0.272797	
3	134	3	1.247026	
3	134	2	0.437274	
3	133	1	1.296198	
2	133	13	-2.298492	
2	133	12	-4.166400	
2	132	11	-2.777909	
2	132	10	-5.001215	
2	131	9	-3.801392	
2	131	8	-4.349015	
2	130	7	-4.200435	
2	130	6	-4.336856	
2	129	5	-3.670110	
2	129	4	-3.391478	
2	128	3	-5.749889	
2	128	2	-5.272120	
2	127	1	-5.282913	
1	127	6	-4.219089	
1	127	5	-3.824172	
1	126	4	-1.592501	
1	126	3	-0.239502	
1	125	2	-7.203624	
1	124	1	0.006458	
