k	j	i	s	
10	119	6	-1.532885	
10	119	5	-1.600516	
10	118	4	-0.903719	
10	118	3	-0.577934	
10	117	2	-3.284540	
10	116	1	2.222195	
9	116	9	5.479424	
9	115	9	5.804245	
9	114	8	4.641800	
9	113	8	8.089238	
9	112	7	6.319158	
9	111	7	5.065345	
9	110	6	7.244864	
9	109	6	6.976488	
9	108	5	4.984125	
9	107	5	8.723975	
9	106	4	5.219161	
9	105	4	8.901672	
9	104	3	4.676336	
9	103	3	5.489631	
9	102	2	2.848624	
9	101	2	2.165410	
9	100	1	-2.173564	
8	100	7	-0.156024	
8	100	6	-0.697496	
8	99	5	-0.805661	
8	98	4	2.112169	
8	97	4	0.468900	
8	96	3	1.684602	
8	95	2	0.761991	
8	95	1	0.783735	
7	95	9	-1.620177	
7	94	8	-0.157965	
7	94	7	-0.409931	
7	93	6	-1.471441	
7	92	5	0.866936	
7	91	5	0.190881	
7	90	4	1.329274	
7	89	4	0.327456	
7	88	3	-1.809481	
7	87	3	-2.194726	
7	86	2	0.057820	
7	85	2	-0.714571	
7	84	1	-1.699142	
6	84	8	-1.971406	
6	83	8	-0.458332	
6	82	7	-1.856542	
6	81	7	-0.119989	
6	80	6	0.401591	
6	79	6	8.648871	
6	78	5	12.867105	
6	77	5	14.606061	
6	76	4	8.167486	
6	76	3	6.719925	
6	75	2	7.470903	
6	75	1	4.904116	
5	75	14	3.650831	
5	74	13	3.688927	
5	74	12	3.963889	
5	73	11	3.306690	
5	73	10	3.255193	
5	72	9	4.513423	
5	72	8	4.380713	
5	71	7	4.601209	
5	71	6	4.771350	
5	70	5	5.815168	
5	70	4	6.006374	
5	69	3	11.746777	
5	68	2	5.297637	
5	68	1	5.581231	
4	68	9	5.678184	
4	67	8	6.165733	
4	67	7	8.432074	
4	66	6	31.437281	
4	65	5	32.581673	
4	64	4	20.594227	
4	63	4	19.793171	
4	62	3	16.244190	
4	61	2	11.885421	
4	60	1	-4.752074	
3	60	10	-4.345068	
3	59	10	-5.922200	
3	58	9	-0.200498	
3	57	9	0.759857	
3	57	8	-2.306556	
3	56	7	3.899441	
3	55	7	7.612075	
3	54	6	-3.234088	
3	53	6	0.775034	
3	52	5	3.135731	
3	51	4	3.009799	
3	50	3	7.305622	
3	49	3	-1.136269	
3	48	2	5.607532	
3	47	2	-0.131439	
3	47	1	1.529228	
2	47	13	-2.655284	
2	46	12	-1.725147	
2	46	11	-1.731584	
2	45	10	-2.901508	
2	45	9	-2.905606	
2	44	8	-2.510315	
2	44	7	-2.389292	
2	43	6	-2.274678	
2	43	5	-1.882474	
2	42	4	-2.283984	
2	41	3	-2.035040	
2	40	2	-0.321088	
2	39	1	-1.523303	
1	39	6	2.931328	
1	38	5	-1.960484	
1	37	5	3.705450	
1	36	4	-1.094806	
1	35	4	3.682213	
1	35	3	1.459667	
1	34	2	-4.969049	
1	33	2	3.380235	
1	32	1	-15.762644	
