k	j	i	s	
10	94	6	0.876700	
10	93	6	1.849138	
10	92	5	1.181274	
10	91	5	-1.374061	
10	91	4	-1.495148	
10	90	3	-0.195701	
10	90	2	-0.351600	
10	89	1	-0.941645	
9	89	9	-1.203281	
9	89	8	-1.745186	
9	88	7	-2.034922	
9	88	6	-2.350198	
9	87	5	-1.247678	
9	87	4	-2.066467	
9	86	3	-2.550751	
9	86	2	-3.194632	
9	85	1	-6.279765	
8	85	7	-2.268857	
8	85	6	-1.989862	
8	84	5	-1.300797	
8	84	4	0.484791	
8	83	3	0.127192	
8	82	2	1.335502	
8	82	1	2.745021	
7	82	9	0.321760	
7	81	8	-0.327614	
7	81	7	0.337514	
7	80	6	-2.488065	
7	79	5	1.346063	
7	78	4	2.991549	
7	77	3	5.261001	
7	76	2	5.222373	
7	75	2	-0.413211	
7	74	1	-1.320036	
6	74	8	-7.722018	
6	73	8	2.644599	
6	72	7	9.670869	
6	71	7	11.273942	
6	70	6	16.083914	
6	69	5	14.795193	
6	68	4	15.969908	
6	67	3	18.287090	
6	66	2	18.641115	
6	65	2	7.878428	
6	65	1	8.635852	
5	65	14	2.883841	
5	64	13	3.005600	
5	64	12	3.649875	
5	63	11	4.740528	
5	63	10	5.077911	
5	62	9	5.183712	
5	62	8	5.380865	
5	61	7	11.052475	
5	60	6	6.643827	
5	59	6	5.541214	
5	58	5	4.408257	
5	57	5	8.040250	
5	56	4	8.257531	
5	55	4	9.656041	
5	54	3	5.061838	
5	54	2	4.854734	
5	53	1	4.869743	
4	53	9	1.797460	
4	53	8	-0.909060	
4	52	7	20.717072	
4	51	7	3.195784	
4	51	6	-0.550256	
4	50	5	-1.210832	
4	50	4	1.971107	
4	49	3	-19.515518	
4	49	2	-16.135197	
4	48	1	-40.593315	
3	48	10	2.730973	
3	48	9	12.575030	
3	47	8	4.425695	
3	46	7	24.244101	
3	45	6	3.961720	
3	45	5	3.243121	
3	44	4	2.692424	
3	44	3	2.161012	
3	43	2	1.613541	
3	43	1	-1.920551	
2	43	13	0.783706	
2	42	12	0.706907	
2	42	11	0.354492	
2	41	10	-0.366857	
2	41	9	-0.739538	
2	40	8	-0.944650	
2	40	7	-0.976621	
2	39	6	-0.147844	
2	39	5	-0.159669	
2	38	4	-0.712208	
2	38	3	-0.442452	
2	37	2	1.018033	
2	37	1	1.132676	
1	37	6	-1.095844	
1	36	5	-4.264997	
1	36	4	-3.604009	
1	35	3	-2.419941	
1	35	2	0.322694	
1	34	1	-1.441726	
