k	j	i	s	
10	139	6	13.596973	
10	138	5	-2.011980	
10	137	5	10.730350	
10	136	4	-3.644689	
10	135	4	18.974432	
10	134	3	-4.318981	
10	133	2	16.485748	
10	132	1	-3.670518	
9	132	9	0.201776	
9	131	8	-3.565411	
9	130	7	-0.598382	
9	130	6	-0.587821	
9	129	5	-1.102183	
9	129	4	-1.226768	
9	128	3	4.335535	
9	127	3	-4.887919	
9	126	2	0.242015	
9	125	2	-5.176692	
9	124	1	-5.007721	
8	124	7	-6.568189	
8	123	7	-5.606611	
8	122	6	-2.836555	
8	121	5	-2.195248	
8	120	4	1.781744	
8	119	4	1.190668	
8	118	3	-0.110388	
8	118	2	0.191921	
8	117	1	-1.872594	
7	117	9	2.554713	
7	116	8	0.981744	
7	115	7	0.682509	
7	114	6	-0.809514	
7	113	6	1.931157	
7	112	5	-0.180583	
7	111	5	0.575477	
7	110	4	3.429582	
7	109	3	1.926983	
7	108	2	0.430044	
7	107	2	-1.221736	
7	106	1	0.549282	
6	106	8	-3.257761	
6	105	8	-2.027442	
6	104	7	4.729883	
6	103	7	9.760798	
6	102	6	18.435221	
6	101	5	17.610159	
6	100	4	18.398191	
6	99	3	14.841581	
6	98	2	19.144007	
6	97	2	6.833377	
6	97	1	7.639585	
5	97	14	2.081823	
5	96	13	2.292819	
5	96	12	2.899145	
5	95	11	4.531936	
5	95	10	4.729137	
5	94	9	2.291477	
5	94	8	2.562715	
5	93	7	4.473741	
5	92	6	5.268156	
5	91	6	4.839662	
5	91	5	4.818280	
5	90	4	7.364779	
5	89	3	7.483501	
5	88	2	9.358394	
5	87	2	3.516963	
5	87	1	3.228140	
4	87	9	0.358077	
4	86	8	7.535886	
4	85	7	22.906656	
4	84	6	-1.836483	
4	83	5	2.557433	
4	83	4	1.182405	
4	82	3	-13.601141	
4	82	2	-11.808618	
4	81	1	-54.129536	
3	81	10	1.788509	
3	81	9	11.254163	
3	80	8	4.429742	
3	79	7	25.000925	
3	78	6	5.168704	
3	78	5	6.533065	
3	77	4	10.321862	
3	76	3	14.745911	
3	75	2	2.736794	
3	75	1	2.074929	
2	75	13	3.410985	
2	74	12	3.210599	
2	74	11	2.638107	
2	73	10	2.422328	
2	73	9	2.182115	
2	72	8	3.268481	
2	72	7	3.470324	
2	71	6	2.371939	
2	71	5	2.708168	
2	70	4	1.701119	
2	70	3	1.969718	
2	69	2	2.966245	
2	69	1	3.308247	
1	69	6	-0.850291	
1	68	5	-2.833635	
1	68	4	-3.362820	
1	67	3	-2.674880	
1	67	2	-3.494461	
1	66	1	-9.449340	
