k	j	i	s	
10	121	6	-1.650667	
10	120	5	-0.899025	
10	120	4	-1.045542	
10	119	3	-0.983940	
10	119	2	-1.134632	
10	118	1	-3.323655	
9	118	9	-0.258379	
9	118	8	-0.876930	
9	117	7	1.104129	
9	117	6	1.654952	
9	116	5	-1.704836	
9	116	4	-2.480899	
9	115	3	-0.862506	
9	115	2	-1.748512	
9	114	1	-4.625581	
8	114	7	-0.813664	
8	114	6	-1.196547	
8	113	5	-2.608933	
8	113	4	-3.662640	
8	112	3	-1.762161	
8	112	2	-1.948540	
8	111	1	-7.791269	
7	111	9	-1.973554	
7	111	8	-2.366407	
7	110	7	2.032655	
7	109	6	-1.397973	
7	109	5	-1.045889	
7	108	4	2.671659	
7	107	3	1.842230	
7	106	2	4.678859	
7	106	1	6.383767	
6	106	8	7.114559	
6	105	7	10.447703	
6	104	6	16.902712	
6	103	5	11.586168	
6	102	4	17.223646	
6	101	3	13.593281	
6	100	2	15.664327	
6	99	2	4.288590	
6	99	1	4.825639	
5	99	14	0.559986	
5	98	13	-0.250603	
5	98	12	0.182932	
5	97	11	0.537774	
5	97	10	0.573931	
5	96	9	3.152709	
5	95	9	3.347360	
5	94	8	5.357308	
5	93	8	7.593939	
5	92	7	6.847434	
5	91	7	0.896386	
5	90	6	-0.733361	
5	89	6	3.759537	
5	88	5	4.808543	
5	87	5	7.474893	
5	86	4	7.878002	
5	85	4	7.829901	
5	84	3	6.292634	
5	83	3	11.567381	
5	82	2	3.670090	
5	82	1	3.719079	
4	82	9	4.545494	
4	81	8	3.205486	
4	81	7	1.596016	
4	80	6	-2.738512	
4	80	5	-2.389902	
4	79	4	1.852816	
4	79	3	10.438989	
4	78	2	-6.056477	
4	77	2	-2.934066	
4	77	1	13.302856	
3	77	10	0.600015	
3	76	9	-11.895443	
3	75	9	25.228502	
3	74	8	-0.303458	
3	73	7	27.986654	
3	72	6	-7.112495	
3	71	6	-3.681306	
3	70	5	-0.864245	
3	70	4	-3.667610	
3	69	3	-0.591139	
3	69	2	0.844292	
3	68	1	-8.576254	
2	68	13	0.210728	
2	67	13	3.417398	
2	66	12	3.116105	
2	65	11	5.244992	
2	64	10	1.933382	
2	64	9	1.889177	
2	63	8	2.720409	
2	63	7	2.874799	
2	62	6	3.436842	
2	62	5	3.640459	
2	61	4	8.412703	
2	60	3	10.587288	
2	59	3	10.813980	
2	58	2	10.959972	
2	57	2	5.249839	
2	57	1	6.358194	
1	57	6	-2.161951	
1	56	5	1.632996	
1	56	4	1.930878	
1	55	3	-1.028903	
1	54	2	5.273590	
1	53	1	-3.425619	
