k	j	i	s	
10	86	6	2.720680	
10	85	6	0.705531	
10	84	5	0.148728	
10	83	5	0.069655	
10	82	4	1.664302	
10	81	3	-0.017333	
10	80	2	0.836093	
10	79	2	1.053321	
10	78	1	0.763911	
9	78	9	1.374098	
9	77	9	3.106838	
9	76	8	2.780187	
9	75	8	3.708487	
9	74	7	5.401513	
9	73	7	2.847796	
9	72	6	4.965114	
9	71	6	6.306884	
9	70	5	8.230882	
9	69	5	5.810504	
9	68	4	7.762743	
9	67	3	5.510677	
9	66	2	4.986840	
9	65	2	7.267463	
9	64	1	5.196111	
8	64	7	1.278640	
8	63	7	1.035544	
8	62	6	-0.340890	
8	61	6	1.427448	
8	60	5	-0.997848	
8	59	5	0.598952	
8	58	4	-0.054848	
8	58	3	-0.204311	
8	57	2	1.579696	
8	57	1	0.959069	
7	57	9	1.394713	
7	56	8	1.612195	
7	56	7	1.786802	
7	55	6	4.305613	
7	54	5	4.117763	
7	53	4	4.604997	
7	52	3	15.092719	
7	51	2	5.971293	
7	51	1	4.310244	
6	51	8	-0.734128	
6	50	7	-2.633200	
6	50	6	-3.615925	
6	49	5	-4.032127	
6	49	4	-6.503371	
6	48	3	-1.670962	
6	48	2	-4.671329	
6	47	1	-18.052225	
5	47	14	-0.654677	
5	47	13	1.358476	
5	46	12	0.369810	
5	46	11	1.264978	
5	45	10	1.340865	
5	45	9	1.118683	
5	44	8	0.680045	
5	44	7	0.535275	
5	43	6	1.762058	
5	43	5	1.710728	
5	42	4	2.642816	
5	42	3	2.423066	
5	41	2	3.690451	
5	41	1	3.672055	
4	41	9	2.467611	
4	40	8	4.435897	
4	40	7	9.633937	
4	39	6	23.047485	
4	38	5	19.041752	
4	37	4	23.519339	
4	36	3	23.208567	
4	35	2	29.681812	
4	34	1	19.179684	
3	34	10	-0.637798	
3	33	10	-1.811949	
3	32	9	12.645237	
3	31	8	1.264650	
3	30	7	19.026781	
3	29	6	1.437885	
3	29	5	1.753891	
3	28	4	10.949482	
3	27	4	2.930515	
3	27	3	2.640790	
3	26	2	6.959999	
3	26	1	5.071254	
2	26	13	3.438195	
2	25	12	2.961252	
2	25	11	2.824640	
2	24	10	1.622541	
2	24	9	1.517298	
2	23	8	0.851881	
2	23	7	0.865678	
2	22	6	-1.866447	
2	22	5	-1.682030	
2	21	4	0.569330	
2	21	3	0.817916	
2	20	2	0.618609	
2	20	1	1.391778	
1	20	6	-2.563385	
1	19	5	-3.191586	
1	19	4	-3.966320	
1	18	3	-1.437526	
1	18	2	1.131781	
1	17	1	-4.613656	
