k	j	i	s	
10	286	6	0.666598	
10	285	6	1.117379	
10	285	5	0.794504	
10	284	4	1.386634	
10	284	3	1.238674	
10	283	2	0.840937	
10	283	1	0.885281	
9	283	9	1.923221	
9	282	8	7.131238	
9	281	8	7.482556	
9	280	7	6.284102	
9	279	6	2.879737	
9	279	5	2.834722	
9	278	4	8.043455	
9	277	4	7.334090	
9	276	3	5.997222	
9	275	3	5.030984	
9	274	2	7.936380	
9	273	2	2.160383	
9	273	1	2.747499	
8	273	7	1.678293	
8	272	6	1.164153	
8	271	5	0.854431	
8	270	4	-0.980563	
8	269	4	1.582305	
8	268	3	-0.558555	
8	267	3	1.358824	
8	266	2	2.736434	
8	266	1	2.102772	
7	266	9	1.180086	
7	265	8	1.069639	
7	265	7	1.414213	
7	264	6	1.511197	
7	264	5	2.134459	
7	263	4	1.187695	
7	263	3	0.674471	
7	262	2	2.972231	
7	262	1	1.626825	
6	262	8	0.027830	
6	261	7	-1.001703	
6	261	6	-2.507827	
6	260	5	0.098888	
6	260	4	-2.461148	
6	259	3	-3.638444	
6	259	2	-5.856095	
6	258	1	-7.649390	
5	258	14	-1.027816	
5	258	13	0.416846	
5	257	12	1.504024	
5	257	11	1.188311	
5	256	10	1.621313	
5	256	9	1.388496	
5	255	8	1.201319	
5	255	7	0.962550	
5	254	6	1.326293	
5	254	5	1.075175	
5	253	4	1.653133	
5	253	3	1.797038	
5	252	2	2.636153	
5	252	1	2.809329	
4	252	9	5.080366	
4	251	8	5.933937	
4	251	7	7.985295	
4	250	6	22.518738	
4	249	5	29.817358	
4	248	4	16.966562	
4	247	3	44.474644	
4	246	2	19.509609	
4	245	2	-1.107916	
4	245	1	22.413416	
3	245	10	0.324288	
3	244	9	-8.889337	
3	244	8	-5.700552	
3	243	7	-8.602136	
3	243	6	1.281377	
3	242	5	1.690468	
3	242	4	1.434517	
3	241	3	4.104881	
3	241	2	-1.158931	
3	240	1	-1.720460	
2	240	13	1.854834	
2	240	12	0.980313	
2	239	11	0.795426	
2	239	10	0.212174	
2	238	9	0.400826	
2	238	8	0.666655	
2	237	7	0.309951	
2	237	6	0.495089	
2	236	5	1.428269	
2	236	4	2.090744	
2	235	3	0.601535	
2	235	2	1.355478	
2	234	1	2.667696	
1	234	6	2.386111	
1	234	5	3.512242	
1	233	4	-3.022937	
1	233	3	-1.703530	
1	232	2	17.278381	
1	231	1	-3.824510	
