k	j	i	s	
10	81	6	0.509020	
10	80	5	-0.179440	
10	80	4	-0.084500	
10	79	3	-0.874053	
10	79	2	-1.131771	
10	78	1	-2.097324	
9	78	9	-0.940560	
9	78	8	-0.790153	
9	77	7	-0.853233	
9	77	6	-0.736783	
9	76	5	0.332988	
9	75	4	0.435899	
9	74	3	-0.278536	
9	73	3	-2.078636	
9	72	2	-1.481461	
9	71	2	-3.241805	
9	70	1	-4.925931	
8	70	7	-3.769780	
8	69	7	-0.498767	
8	68	6	-4.680726	
8	67	5	3.955962	
8	66	4	1.339222	
8	65	3	4.557933	
8	64	2	3.023818	
8	63	2	3.013128	
8	63	1	3.389406	
7	63	9	1.160308	
7	62	8	2.377275	
7	62	7	2.371402	
7	61	6	1.007198	
7	61	5	0.993825	
7	60	4	3.014962	
7	60	3	2.683793	
7	59	2	1.909433	
7	59	1	0.731175	
6	59	8	-2.132799	
6	58	7	-1.142722	
6	58	6	-1.606158	
6	57	5	-2.816986	
6	57	4	-3.554444	
6	56	3	-2.458019	
6	56	2	-3.477266	
6	55	1	-12.600513	
5	55	14	-1.164442	
5	55	13	-2.026647	
5	54	12	-0.321185	
5	54	11	-0.362952	
5	53	10	0.648248	
5	53	9	0.576380	
5	52	8	1.126009	
5	52	7	0.983887	
5	51	6	1.002651	
5	51	5	0.901145	
5	50	4	0.638512	
5	50	3	0.716823	
5	49	2	-0.028671	
5	49	1	0.497484	
4	49	9	4.159583	
4	48	8	7.049185	
4	48	7	7.893826	
4	47	6	5.524954	
4	47	5	2.344496	
4	46	4	1.632365	
4	46	3	-11.776441	
4	45	2	-2.667930	
4	45	1	-17.689009	
3	45	10	1.722097	
3	44	9	2.878108	
3	44	8	0.323985	
3	43	7	-5.614599	
3	43	6	-3.894659	
3	42	5	-3.617021	
3	42	4	-3.999451	
3	41	3	0.082881	
3	41	2	1.091200	
3	40	1	-7.346369	
2	40	13	0.614232	
2	40	12	0.312253	
2	39	11	-0.611522	
2	39	10	-0.655729	
2	38	9	0.321414	
2	38	8	0.150627	
2	37	7	-0.935986	
2	37	6	-1.227687	
2	36	5	1.894365	
2	36	4	1.735325	
2	35	3	-0.269550	
2	35	2	-0.636800	
2	34	1	1.613951	
1	34	6	1.992782	
1	34	5	5.254088	
1	33	4	1.563745	
1	33	3	2.609682	
1	32	2	22.969299	
1	31	2	8.743262	
1	30	1	1.403011	
