k	j	i	s	
10	72	6	-0.446356	
10	72	5	-0.477152	
10	71	4	-0.640998	
10	71	3	-0.417528	
10	70	2	-2.001894	
10	69	1	-0.902782	
9	69	9	1.982945	
9	68	8	0.355314	
9	68	7	0.034301	
9	67	6	0.312152	
9	67	5	0.569662	
9	66	4	0.681283	
9	66	3	1.610703	
9	65	2	2.377263	
9	65	1	1.920808	
8	65	7	0.856733	
8	64	6	3.375728	
8	63	6	0.622611	
8	62	5	1.613674	
8	61	5	-2.754578	
8	60	4	1.382298	
8	59	4	0.150199	
8	58	3	-0.528670	
8	57	3	0.839144	
8	56	2	-0.878347	
8	55	2	-2.396309	
8	54	1	-2.742979	
7	54	9	1.102908	
7	53	9	-0.923607	
7	52	8	2.289384	
7	51	7	1.361425	
7	51	6	0.729382	
7	50	5	0.888959	
7	50	4	0.901616	
7	49	3	3.508984	
7	48	2	3.131961	
7	48	1	1.991793	
6	48	8	1.191376	
6	47	7	0.121943	
6	47	6	0.492262	
6	46	5	2.424727	
6	46	4	0.959092	
6	45	3	0.739095	
6	45	2	-0.722129	
6	44	1	-3.487480	
5	44	14	1.277027	
5	44	13	0.963090	
5	43	12	-0.263798	
5	43	11	1.109818	
5	42	10	1.571460	
5	42	9	1.658596	
5	41	8	2.166069	
5	41	7	2.296260	
5	40	6	3.465900	
5	40	5	3.525285	
5	39	4	2.101120	
5	39	3	2.020574	
5	38	2	1.487383	
5	38	1	1.775597	
4	38	9	0.421617	
4	37	8	0.586056	
4	37	7	3.594324	
4	36	6	9.563389	
4	35	5	1.179666	
4	34	4	4.000193	
4	33	3	-1.766961	
4	33	2	-0.578268	
4	32	1	-16.305252	
3	32	10	-0.439410	
3	32	9	0.196775	
3	31	8	-0.741071	
3	31	7	1.101977	
3	30	6	-2.159448	
3	30	5	-2.197826	
3	29	4	-2.759467	
3	29	3	-2.791145	
3	28	2	-0.286485	
3	28	1	0.682345	
2	28	13	2.169017	
2	27	12	3.481032	
2	27	11	2.942076	
2	26	10	8.367724	
2	25	10	4.472323	
2	25	9	4.303117	
2	24	8	3.799697	
2	24	7	3.687555	
2	23	6	2.526126	
2	23	5	2.577911	
2	22	4	2.959141	
2	22	3	2.711020	
2	21	2	3.300480	
2	21	1	3.541837	
1	21	6	2.144673	
1	20	5	5.885259	
1	20	4	6.935273	
1	19	3	17.174280	
1	18	2	18.730375	
1	17	2	10.013997	
1	16	1	7.542736	
