k	j	i	s	
10	86	6	2.077778	
10	85	6	0.689881	
10	84	5	3.050195	
10	83	5	0.546451	
10	83	4	0.467788	
10	82	3	0.395202	
10	81	3	1.431674	
10	80	2	0.776241	
10	79	2	0.025042	
10	78	1	0.497882	
9	78	9	-2.771658	
9	77	9	-0.006697	
9	76	8	0.712791	
9	76	7	0.672478	
9	75	6	2.808051	
9	74	5	3.668228	
9	73	5	2.361083	
9	72	4	3.102910	
9	71	4	2.610630	
9	70	3	2.954185	
9	69	3	1.516890	
9	68	2	3.106468	
9	67	2	1.799106	
9	66	1	-2.080125	
8	66	7	0.401859	
8	65	6	-1.216997	
8	65	5	-1.041089	
8	64	4	-0.825101	
8	63	4	-1.877351	
8	62	3	-1.997970	
8	61	3	-0.392639	
8	61	2	-0.469488	
8	60	1	-3.307969	
7	60	9	-0.160450	
7	60	8	-0.980837	
7	59	7	0.319967	
7	59	6	0.211108	
7	58	5	-0.174104	
7	58	4	-0.893389	
7	57	3	-0.316251	
7	57	2	-1.171306	
7	56	1	-3.858374	
6	56	8	-1.902538	
6	56	7	-2.777379	
6	55	6	-2.934825	
6	55	5	-2.542096	
6	54	4	-0.405322	
6	54	3	-1.745030	
6	53	2	-4.375901	
6	53	1	-4.699953	
5	53	14	-2.389203	
5	52	13	-3.267275	
5	52	12	-3.557426	
5	51	11	-2.604575	
5	51	10	-2.714684	
5	50	9	-0.692135	
5	50	8	-1.025049	
5	49	7	-1.041848	
5	49	6	-1.306954	
5	48	5	0.671901	
5	48	4	0.677247	
5	47	3	0.718761	
5	47	2	0.741031	
5	46	1	-2.679972	
4	46	9	2.145172	
4	46	8	5.368419	
4	45	7	3.173195	
4	45	6	4.156033	
4	44	5	23.237484	
4	43	4	6.502697	
4	42	3	26.771870	
4	41	3	4.115979	
4	40	2	0.776919	
4	40	1	13.432531	
3	40	10	-0.985210	
3	39	9	-3.543013	
3	39	8	-1.934511	
3	38	7	-3.404383	
3	38	6	4.016022	
3	37	5	1.584620	
3	37	4	-1.651841	
3	36	3	3.000459	
3	36	2	0.182926	
3	35	1	-6.798035	
2	35	13	-0.052891	
2	35	12	0.529984	
2	34	11	-0.790161	
2	34	10	0.694468	
2	33	9	2.230507	
2	33	8	2.394798	
2	32	7	-0.072098	
2	32	6	-0.279502	
2	31	5	0.041362	
2	31	4	0.015857	
2	30	3	-0.543141	
2	30	2	0.016740	
2	29	1	2.897805	
1	29	6	-0.963551	
1	29	5	-0.164159	
1	28	4	-0.062718	
1	28	3	3.793408	
1	27	2	6.896617	
1	26	1	9.156896	
