	k	i	s
90	10	6	0.874567
89	10	5	-0.766396
88	10	4	0.238325
87	10	3	2.7309300000000003
86	10	2	1.605888
85	10	1	0.501362
84	9	9	0.356678
83	9	8	1.6060780000000001
82	9	7	10.069324
81	9	6	3.8444550000000004
80	9	5	3.921726
79	9	4	13.432281
78	9	3	17.085075
77	9	2	0.451686
76	9	1	-5.962586
75	8	7	-0.775428
74	8	6	-1.004999
73	8	5	4.501736
72	8	4	3.542607
71	8	3	3.5459449999999997
70	8	2	3.128998
69	8	1	0.957908
68	7	9	0.601172
67	7	8	-0.082197
66	7	7	0.6882729999999999
65	7	6	1.117665
64	7	5	2.9365959999999998
63	7	4	0.668641
62	7	3	-2.0845340000000006
61	7	2	2.915509
60	7	1	7.1658740000000005
59	6	8	18.84546
58	6	7	5.960577
57	6	6	7.374772999999999
56	6	5	17.74391
55	6	4	20.354635000000002
54	6	3	16.8839
53	6	2	31.635889
52	6	1	8.801517
51	5	14	2.823096
50	5	13	2.8304650000000002
49	5	12	3.160658
48	5	11	4.23528
47	5	10	4.310583
46	5	9	4.820447
45	5	8	4.869714
44	5	7	5.052852
43	5	6	5.287476
42	5	5	11.140464
41	5	4	11.466907
40	5	3	24.962594000000003
39	5	2	5.942183
38	5	1	6.003819
37	4	9	3.471325
36	4	8	6.722810000000001
35	4	7	18.576965
34	4	6	16.771263
33	4	5	-1.9350300000000002
32	4	4	-19.931579
31	4	3	43.455971000000005
30	4	2	-11.288254
29	4	1	48.924488000000004
28	3	10	-0.9751240000000001
27	3	9	40.726326
26	3	8	1.929562
25	3	7	24.093175999999993
24	3	6	12.051498000000002
23	3	5	10.401308
22	3	4	6.088094
21	3	3	5.373887
20	3	2	20.320218999999998
19	3	1	7.610503
18	2	13	2.046798
17	2	12	2.603287
16	2	11	2.299493
15	2	10	1.45475
14	2	9	1.028349
13	2	8	0.39248299999999997
12	2	7	0.378335
11	2	6	-0.7097220000000001
10	2	5	-0.743575
9	2	4	-0.10873800000000002
8	2	3	-0.536083
7	2	2	-0.6546850000000001
6	2	1	-0.49659
5	1	6	0.35783000000000004
4	1	5	0.8335459999999999
3	1	4	1.8355970000000001
2	1	3	5.400096
1	1	2	4.643791
0	1	1	2.1597169999999997
