	k	i	s
90	10	6	-0.8258479999999999
89	10	5	-0.783334
88	10	4	-1.347982
87	10	3	-1.112001
86	10	2	-1.575891
85	10	1	-2.231227
84	9	9	-0.10503599999999999
83	9	8	-0.091388
82	9	7	2.023963
81	9	6	2.286239
80	9	5	3.44821
79	9	4	5.911766
78	9	3	6.621728
77	9	2	0.7664920000000001
76	9	1	1.366611
75	8	7	-0.41183800000000004
74	8	6	-0.35283400000000004
73	8	5	-0.276088
72	8	4	-2.188971
71	8	3	-0.21750999999999998
70	8	2	1.770482
69	8	1	1.9064849999999998
68	7	9	-0.9900530000000001
67	7	8	-1.202964
66	7	7	-0.262254
65	7	6	0.28316199999999997
64	7	5	-1.4113129999999998
63	7	4	0.781812
62	7	3	2.6741030000000006
61	7	2	-0.5200889999999998
60	7	1	-5.340617
59	6	8	3.8117270000000003
58	6	7	6.844596000000001
57	6	6	15.332768
56	6	5	11.967568
55	6	4	8.430119
54	6	3	4.472484
53	6	2	4.777181
52	6	1	1.6992779999999998
51	5	14	2.528436
50	5	13	4.865191
49	5	12	5.170287999999999
48	5	11	3.4886779999999997
47	5	10	3.46141
46	5	9	3.786458
45	5	8	3.8955300000000004
44	5	7	3.5150989999999998
43	5	6	3.4665019999999998
42	5	5	4.273174
41	5	4	4.308293
40	5	3	3.9812510000000003
39	5	2	4.11683
38	5	1	5.482283
37	4	9	0.40629899999999997
36	4	8	2.598817
35	4	7	6.518986
34	4	6	8.301405
33	4	5	20.695616
32	4	4	8.083408
31	4	3	-12.277971999999998
30	4	2	-8.683100999999999
29	4	1	-3.501633
28	3	10	-8.401916
27	3	9	5.942012999999999
26	3	8	-9.707074
25	3	7	12.487630000000001
24	3	6	-8.850708999999998
23	3	5	5.355124
22	3	4	-1.90838
21	3	3	8.140481
20	3	2	0.9743379999999999
19	3	1	-0.014496
18	2	13	2.1358759999999997
17	2	12	7.7356110000000005
16	2	11	3.4555050000000005
15	2	10	2.246445
14	2	9	3.840581
13	2	8	3.453962
12	2	7	3.150814
11	2	6	2.731239
10	2	5	3.230986
9	2	4	2.740522
8	2	3	3.3530919999999997
7	2	2	2.8368029999999997
6	2	1	3.264038
5	1	6	6.911136
4	1	5	8.922915
3	1	4	16.473511
2	1	3	15.866766
1	1	2	59.406345
0	1	1	22.131359
