	k	i	s
90	10	6	-0.21268299999999996
89	10	5	3.0925009999999995
88	10	4	-0.649614
87	10	3	3.079773
86	10	2	2.1780230000000005
85	10	1	0.8800950000000001
84	9	9	-0.10888000000000009
83	9	8	8.086692
82	9	7	5.428858
81	9	6	8.752344
80	9	5	13.856760000000001
79	9	4	12.21451
78	9	3	10.405325
77	9	2	11.353891
76	9	1	5.88693
75	8	7	0.13784000000000002
74	8	6	-0.9271459999999999
73	8	5	3.04807
72	8	4	2.329356
71	8	3	3.3591029999999997
70	8	2	2.508696
69	8	1	2.504651
68	7	9	-1.568531
67	7	8	-3.2965379999999995
66	7	7	-2.912398
65	7	6	-5.015326
64	7	5	-1.8664919999999998
63	7	4	-3.41811
62	7	3	4.215358
61	7	2	6.162301
60	7	1	3.641831
59	6	8	2.394244
58	6	7	5.2541720000000005
57	6	6	11.074100999999999
56	6	5	9.301762
55	6	4	4.358057
54	6	3	1.75558
53	6	2	2.569779
52	6	1	0.9710700000000001
51	5	14	1.173906
50	5	13	1.8688810000000002
49	5	12	2.285026
48	5	11	-0.62846
47	5	10	-0.752005
46	5	9	-1.109171
45	5	8	-0.873778
44	5	7	-0.341202
43	5	6	-0.159628
42	5	5	-0.730592
41	5	4	-0.7083510000000001
40	5	3	-0.901699
39	5	2	-0.692811
38	5	1	-2.867209
37	4	9	-1.7456450000000001
36	4	8	-1.59146
35	4	7	0.165235
34	4	6	5.296835
33	4	5	13.311770000000001
32	4	4	7.130676000000001
31	4	3	46.996693
30	4	2	7.342482
29	4	1	35.789772
28	3	10	-5.186342
27	3	9	44.375431
26	3	8	-2.864721
25	3	7	44.600525
24	3	6	-8.584503999999999
23	3	5	10.487348
22	3	4	22.542518
21	3	3	10.807153999999999
20	3	2	6.938244
19	3	1	5.88968
18	2	13	2.909582
17	2	12	7.865933
16	2	11	2.592563
15	2	10	1.39794
14	2	9	2.683257
13	2	8	2.6844759999999996
12	2	7	1.362386
11	2	6	1.6266040000000002
10	2	5	2.6694150000000003
9	2	4	2.950132
8	2	3	3.553378
7	2	2	3.751782
6	2	1	2.431404
5	1	6	2.703195
4	1	5	3.778838
3	1	4	15.006901999999998
2	1	3	7.136539
1	1	2	15.135952
0	1	1	5.560212
