	k	i	s
76	10	6	4.036819
75	10	5	1.728876
74	10	4	2.6101520000000002
73	10	3	3.555889
72	10	2	1.5470220000000001
71	10	1	-0.30644
70	9	9	-3.676807
69	9	8	-2.303186
68	9	7	-1.091006
67	9	6	0.739383
66	9	5	6.65811
65	9	4	8.002021000000001
64	9	3	7.313270999999999
63	9	2	3.513012
62	9	1	1.926784
61	8	7	-0.158833
60	8	6	-0.307295
59	8	5	0.19297999999999998
58	8	4	-0.890389
57	8	3	3.655525
56	8	2	2.3760980000000003
55	8	1	2.5349060000000003
54	7	9	-0.639152
53	7	8	-1.280019
52	7	7	-0.507656
51	7	6	-0.9302530000000001
50	7	5	1.0449249999999999
49	7	4	-0.055467999999999996
48	7	3	-0.749947
47	7	2	1.0791970000000002
46	7	1	2.980901
45	6	8	3.020306
44	6	7	7.515203
43	6	6	11.09792
42	6	5	10.732073
41	6	4	12.713183
40	6	3	11.225032
39	6	2	20.130571
38	6	1	4.835305
37	5	14	2.020547
36	5	13	1.9738099999999998
35	5	12	2.465721
34	5	11	3.824204
33	5	10	4.0046800000000005
32	5	9	3.974514
31	5	8	4.181864
30	5	7	3.7617510000000003
29	5	6	3.897991
28	5	5	4.470985
27	5	4	4.702396
26	5	3	9.595963000000001
25	5	2	14.236968000000001
24	5	1	4.383816
23	4	9	1.283506
22	4	8	1.1319139999999999
21	4	7	5.060436
20	4	6	11.971478
19	4	5	11.158109
18	4	4	17.54348
17	4	3	21.831336999999998
16	4	2	13.520874
15	4	1	19.466076
14	3	10	0.237746
13	3	9	25.044523
12	3	8	3.0964509999999996
11	3	7	18.286896
10	3	6	-0.715019
9	3	5	8.250753
8	3	4	10.336449
7	3	3	13.431944
6	3	2	16.417218000000002
5	3	1	6.411689
4	2	13	5.155088
3	2	12	11.555169
2	2	1	-0.607228
1	1	6	0.9585540000000001
0	1	1	-26.149904
