	k	i	s
90	10	6	-0.9861139999999999
89	10	5	-1.041669
88	10	4	-1.561432
87	10	3	-1.309159
86	10	2	-2.407994
85	10	1	-0.9219440000000001
84	9	9	1.4000059999999999
83	9	8	1.143041
82	9	7	1.228691
81	9	6	6.3827300000000005
80	9	5	6.478585
79	9	4	13.983526000000001
78	9	3	14.031625
77	9	2	3.2228950000000003
76	9	1	2.131537
75	8	7	0.615209
74	8	6	-2.628392
73	8	5	-4.202856
72	8	4	-3.5201100000000003
71	8	3	0.2822380000000002
70	8	2	1.3943649999999999
69	8	1	1.059863
68	7	9	-1.209427
67	7	8	-1.394139
66	7	7	-0.787956
65	7	6	-2.289548
64	7	5	-2.023112
63	7	4	1.081811
62	7	3	2.343626
61	7	2	13.705564
60	7	1	11.088958
59	6	8	17.166707000000002
58	6	7	9.866152
57	6	6	17.014553
56	6	5	15.216189000000002
55	6	4	19.701885
54	6	3	29.880763
53	6	2	5.5545279999999995
52	6	1	3.906703
51	5	14	3.1053610000000003
50	5	13	3.641403
49	5	12	4.221322
48	5	11	4.7288440000000005
47	5	10	4.970962
46	5	9	5.869877
45	5	8	6.0800730000000005
44	5	7	6.378924
43	5	6	6.589714999999999
42	5	5	7.5318119999999995
41	5	4	7.557225999999999
40	5	3	29.272049
39	5	2	6.339983999999999
38	5	1	6.307161
37	4	9	3.441677
36	4	8	5.502782
35	4	7	8.419107
34	4	6	23.342285
33	4	5	41.789009
32	4	4	44.066599
31	4	3	38.393879
30	4	2	5.940735
29	4	1	15.91721
28	3	10	0.36496100000000004
27	3	9	23.107038000000003
26	3	8	2.583854
25	3	7	47.117607
24	3	6	-1.908267
23	3	5	2.976934
22	3	4	0.7201649999999999
21	3	3	-2.080247
20	3	2	-2.8947060000000002
19	3	1	-2.077136
18	2	13	2.5186479999999998
17	2	12	0.71233
16	2	11	0.9256989999999999
15	2	10	1.090947
14	2	9	0.3974
13	2	8	-0.156257
12	2	7	-0.30914899999999995
11	2	6	-0.8406100000000001
10	2	5	0.060259
9	2	4	-0.529852
8	2	3	-0.674683
7	2	2	-1.478335
6	2	1	-0.099136
5	1	6	2.786645
4	1	5	5.320397
3	1	4	22.845861
2	1	3	21.10161
1	1	2	40.866608
0	1	1	8.689589999999999
