	k	i	s
90	10	6	-3.0960400000000003
89	10	5	-1.352386
88	10	4	-1.462129
87	10	3	-0.8776139999999999
86	10	2	-0.939002
85	10	1	-2.241998
84	9	9	0.7499560000000001
83	9	8	0.174112
82	9	7	-0.21971
81	9	6	0.5312939999999999
80	9	5	2.1279169999999996
79	9	4	1.702723
78	9	3	0.644717
77	9	2	-0.038669
76	9	1	-0.570095
75	8	7	2.6327119999999997
74	8	6	-1.897557
73	8	5	0.44300100000000003
72	8	4	-1.573405
71	8	3	-0.860153
70	8	2	0.195686
69	8	1	0.9068649999999999
68	7	9	-0.17547000000000001
67	7	8	0.585285
66	7	7	-1.8372669999999998
65	7	6	-1.342783
64	7	5	-3.449644
63	7	4	1.350467
62	7	3	-0.51571
61	7	2	2.120752
60	7	1	2.1058689999999998
59	6	8	1.81706
58	6	7	4.610569
57	6	6	11.890794999999999
56	6	5	8.325391999999999
55	6	4	15.071135
54	6	3	21.135136
53	6	2	3.568544
52	6	1	3.92235
51	5	14	0.734695
50	5	13	1.93795
49	5	12	2.263286
48	5	11	2.870902
47	5	10	3.088866
46	5	9	3.183745
45	5	8	3.276549
44	5	7	3.8431269999999995
43	5	6	4.01052
42	5	5	11.052286
41	5	4	19.24925
40	5	3	18.92857
39	5	2	4.116161
38	5	1	4.298045
37	4	9	1.926135
36	4	8	0.7591600000000001
35	4	7	-0.120869
34	4	6	10.281956
33	4	5	11.169394
32	4	4	8.187835
31	4	3	6.1708680000000005
30	4	2	4.226101999999999
29	4	1	6.010932
28	3	10	-0.9175969999999999
27	3	9	-4.694630999999999
26	3	8	-3.3233550000000003
25	3	7	3.89819
24	3	6	-10.518066000000001
23	3	5	-20.568745
22	3	4	-6.868007
21	3	3	6.7893550000000005
20	3	2	1.412701
19	3	1	0.540817
18	2	13	2.6654869999999997
17	2	12	8.538689999999999
16	2	11	10.930381
15	2	10	4.556853
14	2	9	4.4434379999999996
13	2	8	4.555505999999999
12	2	7	4.553262
11	2	6	4.961954
10	2	5	5.027578
9	2	4	4.108768
8	2	3	4.223013
7	2	2	3.157565
6	2	1	3.2500970000000002
5	1	6	2.5416540000000003
4	1	5	1.573648
3	1	4	1.292726
2	1	3	7.95498
1	1	2	6.37768
0	1	1	-1.850527
