	k	i	s
90	10	6	0.91467
89	10	5	-0.186872
88	10	4	-0.057201999999999996
87	10	3	0.318038
86	10	2	-0.319888
85	10	1	-0.184442
84	9	9	-0.387083
83	9	8	1.2810629999999998
82	9	7	1.067967
81	9	6	3.503215
80	9	5	4.8955779999999995
79	9	4	2.413821
78	9	3	7.568902
77	9	2	3.8961379999999997
76	9	1	1.1128770000000001
75	8	7	-0.025547999999999998
74	8	6	-1.5846120000000001
73	8	5	-1.183402
72	8	4	-0.33231700000000003
71	8	3	-2.6116
70	8	2	-3.51694
69	8	1	-2.217834
68	7	9	-1.219387
67	7	8	-3.256223
66	7	7	-2.544117
65	7	6	-0.957564
64	7	5	-0.423149
63	7	4	-4.844357
62	7	3	-7.449004
61	7	2	-3.817529
60	7	1	1.407937
59	6	8	8.331555
58	6	7	6.726214
57	6	6	12.313725
56	6	5	9.286028
55	6	4	13.756541
54	6	3	22.283423
53	6	2	2.329177
52	6	1	2.565916
51	5	14	0.789446
50	5	13	1.164758
49	5	12	1.172269
48	5	11	2.114281
47	5	10	2.1973130000000003
46	5	9	2.293319
45	5	8	2.4059049999999997
44	5	7	5.232825
43	5	6	4.9998830000000005
42	5	5	5.794088
41	5	4	-4.703348999999999
40	5	3	-5.467708
39	5	2	1.247883
38	5	1	-1.478944
37	4	9	-3.095828
36	4	8	-6.65568
35	4	7	9.547641
34	4	6	-5.714308
33	4	5	-1.161018
32	4	4	-3.68115
31	4	3	-15.156229000000002
30	4	2	-13.356157999999999
29	4	1	-65.881508
28	3	10	2.979941
27	3	9	16.369513
26	3	8	6.5261379999999996
25	3	7	30.283283
24	3	6	-10.121362000000001
23	3	5	0.5044210000000002
22	3	4	8.866076000000001
21	3	3	3.396413
20	3	2	4.4946589999999995
19	3	1	3.126996
18	2	13	2.8407720000000003
17	2	12	4.271882
16	2	11	4.114704
15	2	10	2.880584
14	2	9	2.4608939999999997
13	2	8	2.573443
12	2	7	2.4288790000000002
11	2	6	3.127374
10	2	5	2.967273
9	2	4	2.237858
8	2	3	2.1066689999999997
7	2	2	1.7873919999999999
6	2	1	1.587085
5	1	6	3.289047
4	1	5	5.163705
3	1	4	9.616658000000001
2	1	3	16.486891
1	1	2	27.302033
0	1	1	6.542992
