k	j	i	s	
10	110	6	0.851582	
10	109	6	0.158715	
10	108	5	0.501141	
10	107	5	0.631889	
10	106	4	-0.041227	
10	105	4	0.988887	
10	105	3	0.782125	
10	104	2	2.078161	
10	103	2	0.853236	
10	103	1	1.049312	
9	103	9	-0.271387	
9	102	8	4.202717	
9	101	8	2.563089	
9	100	7	1.256923	
9	99	7	1.449350	
9	98	6	5.001939	
9	97	6	4.591710	
9	96	5	3.570825	
9	95	5	3.191695	
9	95	4	2.236555	
9	94	3	5.895411	
9	93	3	8.595521	
9	92	2	2.588238	
9	91	2	1.032353	
9	91	1	3.528987	
8	91	7	-0.633043	
8	90	6	-2.141511	
8	89	5	-0.793664	
8	88	4	1.820715	
8	87	3	0.614272	
8	87	2	0.558346	
8	86	1	-1.287279	
7	86	9	1.310390	
7	85	9	0.957354	
7	84	8	-0.397319	
7	83	8	0.397813	
7	82	7	0.900940	
7	81	7	-1.641210	
7	80	6	0.199869	
7	79	6	-0.469094	
7	78	5	-4.673852	
7	77	5	0.278543	
7	77	4	-0.382391	
7	76	3	6.398841	
7	75	3	3.584665	
7	75	2	3.091230	
7	74	1	-0.427854	
6	74	8	-4.346602	
6	73	8	-2.368825	
6	72	7	-0.288488	
6	71	7	1.848719	
6	71	6	1.777979	
6	70	5	-1.144081	
6	70	4	-1.150567	
6	69	3	-0.136748	
6	69	2	-0.210077	
6	68	1	-3.515649	
5	68	14	-1.377479	
5	68	13	-0.109313	
5	67	12	-3.638423	
5	66	11	-3.031762	
5	65	10	0.715029	
5	64	9	-2.320051	
5	63	8	0.170665	
5	62	7	-0.288819	
5	61	6	-0.020517	
5	60	5	-0.340783	
5	59	5	-0.233440	
5	58	4	0.544449	
5	57	4	2.329462	
5	56	3	4.871297	
5	55	3	4.150772	
5	54	2	6.950033	
5	53	1	1.466670	
4	53	9	0.544834	
4	53	8	-0.183257	
4	52	7	8.271237	
4	51	7	0.114579	
4	51	6	-1.666451	
4	50	5	-2.781694	
4	50	4	-5.169016	
4	49	3	-9.047922	
4	49	2	-10.016026	
4	48	1	-40.759468	
3	48	10	2.690941	
3	48	9	5.100769	
3	47	8	3.693195	
3	46	7	9.001990	
3	45	6	-2.555473	
3	45	5	-3.527250	
3	44	4	8.893358	
3	43	4	1.130511	
3	43	3	0.177138	
3	42	2	11.257412	
3	41	2	1.326536	
3	41	1	1.147918	
2	41	13	1.969833	
2	40	12	5.449751	
2	39	12	3.524709	
2	39	11	3.262901	
2	38	10	2.356115	
2	38	9	2.055363	
2	37	8	2.098667	
2	37	7	2.201255	
2	36	6	2.197619	
2	36	5	2.546135	
2	35	4	2.932188	
2	35	3	2.822079	
2	34	2	2.434000	
2	34	1	2.181861	
1	34	6	0.405281	
1	33	5	-0.165355	
1	33	4	-0.831032	
1	32	3	3.013193	
1	32	2	2.712218	
1	31	1	-2.967756	
