k	j	i	s	
10	122	6	0.100489	
10	121	6	2.100517	
10	120	5	-1.870479	
10	119	5	2.966849	
10	118	4	-0.652076	
10	117	4	1.645493	
10	116	3	1.529210	
10	115	3	1.443567	
10	114	2	5.619733	
10	113	2	1.735348	
10	112	1	5.156232	
9	112	9	11.073947	
9	111	9	7.677072	
9	110	8	3.665640	
9	109	8	4.224049	
9	109	7	4.152723	
9	108	6	1.245729	
9	108	5	2.005219	
9	107	4	1.628918	
9	107	3	0.009306	
9	106	2	-1.049513	
9	106	1	-0.617352	
8	106	7	0.469358	
8	105	6	-2.283535	
8	105	5	-2.823594	
8	104	4	-2.174603	
8	103	3	-1.476714	
8	103	2	-2.018526	
8	102	1	-2.285158	
7	102	9	-1.232496	
7	101	9	-0.223212	
7	101	8	-0.725223	
7	100	7	-1.003896	
7	99	7	0.344445	
7	98	6	-1.378301	
7	97	6	-2.407093	
7	96	5	-2.922727	
7	95	4	2.740677	
7	94	3	8.190750	
7	93	2	5.970399	
7	92	1	4.264947	
6	92	8	-2.933560	
6	91	8	-1.445924	
6	91	7	-4.345226	
6	90	6	-0.848018	
6	90	5	-1.148690	
6	89	4	-0.518374	
6	89	3	-3.346509	
6	88	2	0.379426	
6	88	1	0.448984	
5	88	14	0.463486	
5	87	13	-2.523198	
5	87	12	-2.603362	
5	86	11	0.129623	
5	86	10	-0.151519	
5	85	9	-1.073608	
5	85	8	-1.404174	
5	84	7	-0.432968	
5	84	6	-0.326728	
5	83	5	-0.450353	
5	83	4	-0.325860	
5	82	3	-1.138489	
5	82	2	-0.908380	
5	81	1	-1.703408	
4	81	9	-0.349701	
4	81	8	-0.880665	
4	80	7	-7.127816	
4	80	6	-7.598983	
4	79	5	0.944186	
4	79	4	0.904851	
4	78	3	0.913386	
4	77	3	4.892584	
4	76	2	-2.056054	
4	75	1	-3.849951	
3	75	10	-0.114291	
3	74	9	8.823646	
3	73	9	6.138271	
3	73	8	2.963478	
3	72	7	8.326226	
3	71	7	4.335550	
3	71	6	2.489194	
3	70	5	-0.596982	
3	70	4	-0.619654	
3	69	3	-0.692615	
3	69	2	0.099348	
3	68	1	-1.747142	
2	68	13	4.842017	
2	67	12	2.979918	
2	67	11	2.619996	
2	66	10	0.913486	
2	66	9	0.553875	
2	65	8	1.431494	
2	65	7	1.222863	
2	64	6	0.976795	
2	64	5	0.941294	
2	63	4	1.643107	
2	63	3	1.457511	
2	62	2	3.793198	
2	62	1	4.625425	
1	62	6	-0.590795	
1	61	5	-0.138404	
1	61	4	-1.722208	
1	60	3	0.261504	
1	60	2	7.152906	
1	59	1	-3.711775	
