k	j	i	s	
10	116	6	4.717232	
10	115	5	0.793518	
10	115	4	0.810251	
10	114	3	6.475050	
10	113	3	3.490262	
10	112	2	3.290548	
10	112	1	3.730871	
9	112	9	1.204052	
9	111	8	1.053545	
9	111	7	0.541452	
9	110	6	4.530056	
9	109	6	0.610281	
9	108	5	3.657837	
9	107	5	1.635888	
9	107	4	1.019803	
9	106	3	6.340640	
9	105	3	0.426834	
9	105	2	-0.214409	
9	104	1	5.429229	
8	104	7	1.551263	
8	103	7	-1.812933	
8	102	6	-5.067551	
8	101	5	3.304524	
8	100	4	-2.323005	
8	99	4	-0.974821	
8	98	3	-3.322628	
8	97	3	-2.442542	
8	96	2	-1.658722	
8	95	2	-4.481851	
8	94	1	-2.277795	
7	94	9	-4.261830	
7	93	9	-1.500273	
7	92	8	-2.410637	
7	91	8	-1.135638	
7	90	7	-3.079293	
7	90	6	-2.542785	
7	89	5	0.133575	
7	89	4	-0.675490	
7	88	3	3.938470	
7	87	3	8.908619	
7	86	2	2.830599	
7	85	2	2.053384	
7	85	1	4.059537	
6	85	8	1.139655	
6	84	7	2.853438	
6	83	7	1.827859	
6	83	6	0.154915	
6	82	5	0.446832	
6	82	4	-1.569617	
6	81	3	-1.434075	
6	81	2	-3.197395	
6	80	1	-3.474726	
5	80	14	1.178924	
5	80	13	-0.898162	
5	79	12	-2.463730	
5	79	11	-1.935651	
5	78	10	-0.405883	
5	78	9	-0.615386	
5	77	8	-0.524039	
5	77	7	-0.691666	
5	76	6	0.998295	
5	76	5	0.818369	
5	75	4	0.688265	
5	75	3	0.771501	
5	74	2	1.462278	
5	74	1	1.858165	
4	74	9	2.010278	
4	73	8	2.418301	
4	73	7	6.063748	
4	72	6	12.195864	
4	71	5	2.210027	
4	70	4	9.250922	
4	69	3	9.207006	
4	68	2	3.696665	
4	67	2	-6.231194	
4	66	1	-8.464625	
3	66	10	-4.278611	
3	65	10	-1.363287	
3	64	9	16.580904	
3	63	8	4.463840	
3	62	7	8.901759	
3	62	6	5.398965	
3	61	5	-1.839665	
3	61	4	1.693507	
3	60	3	6.033836	
3	59	2	1.933966	
3	59	1	2.662308	
2	59	13	1.990183	
2	58	12	7.532429	
2	57	11	7.107214	
2	56	10	4.153731	
2	56	9	3.876544	
2	55	8	3.508283	
2	55	7	3.611661	
2	54	6	3.248571	
2	54	5	3.459413	
2	53	4	3.599906	
2	53	3	3.729154	
2	52	2	4.987089	
2	52	1	4.616894	
1	52	6	0.110112	
1	51	5	7.709727	
1	51	4	10.825124	
1	50	3	5.933735	
1	49	2	23.674637	
1	48	1	3.011080	
