k	j	i	s	
10	138	6	-0.451132	
10	138	5	-0.407359	
10	137	4	0.491388	
10	137	3	0.863292	
10	136	2	0.575006	
10	135	2	-1.523298	
10	134	1	-0.722865	
9	134	9	-0.056913	
9	134	8	-0.633438	
9	133	7	0.168941	
9	133	6	0.383620	
9	132	5	-1.330328	
9	131	5	3.555303	
9	131	4	1.666621	
9	130	3	4.343212	
9	129	3	8.283422	
9	128	2	-2.499012	
9	127	2	0.901956	
9	127	1	2.292462	
8	127	7	0.021043	
8	126	6	1.324193	
8	125	5	2.246792	
8	124	4	-0.165947	
8	124	3	0.052108	
8	123	2	-1.194736	
8	122	1	-3.108969	
7	122	9	-2.570402	
7	121	9	-4.802290	
7	120	8	-3.808371	
7	119	8	-2.597395	
7	119	7	-2.988417	
7	118	6	-3.855983	
7	117	6	-3.718937	
7	116	5	-4.301874	
7	115	5	-2.822349	
7	114	4	-7.571125	
7	113	4	-2.335824	
7	112	3	-0.003658	
7	111	3	6.310215	
7	110	2	-0.465993	
7	109	2	1.473016	
7	108	1	-5.803858	
6	108	8	0.019792	
6	107	7	9.474127	
6	106	6	1.367417	
6	106	5	0.764819	
6	105	4	1.239920	
6	105	3	-1.698582	
6	104	2	-3.280158	
6	104	1	-3.175573	
5	104	14	-0.072935	
5	103	13	-1.044161	
5	103	12	-1.386785	
5	102	11	-0.734603	
5	102	10	-0.867428	
5	101	9	0.136090	
5	101	8	0.025113	
5	100	7	-0.235147	
5	100	6	-0.109943	
5	99	5	1.626329	
5	99	4	1.810374	
5	98	3	0.790613	
5	98	2	1.087159	
5	97	1	2.522580	
4	97	9	1.175937	
4	97	8	1.436390	
4	96	7	1.677728	
4	96	6	3.739316	
4	95	5	6.467161	
4	94	4	9.497952	
4	93	4	7.126680	
4	92	3	9.363860	
4	91	2	3.340867	
4	90	1	0.215735	
3	90	10	-0.961622	
3	89	10	2.339351	
3	88	9	16.440512	
3	87	8	6.641120	
3	86	7	15.581144	
3	85	6	-0.495871	
3	85	5	0.211646	
3	84	4	1.210059	
3	84	3	2.763748	
3	83	2	3.433398	
3	82	1	4.556267	
2	82	13	3.490703	
2	81	12	2.083416	
2	81	11	1.775975	
2	80	10	1.736754	
2	80	9	1.524134	
2	79	8	1.406429	
2	79	7	1.329529	
2	78	6	1.589122	
2	78	5	1.943296	
2	77	4	2.270697	
2	77	3	2.360614	
2	76	2	1.854518	
2	76	1	1.901246	
1	76	6	0.156495	
1	75	5	2.309018	
1	75	4	2.559535	
1	74	3	8.832302	
1	73	3	0.498942	
1	72	2	4.946904	
1	71	1	-1.520242	
