k	j	i	s	
10	132	6	1.960255	
10	131	6	1.303475	
10	131	5	1.266309	
10	130	4	1.861327	
10	129	3	1.884161	
10	128	2	2.107711	
10	128	1	2.348557	
9	128	9	-0.376666	
9	127	8	0.951534	
9	127	7	0.498181	
9	126	6	2.036940	
9	125	5	3.181657	
9	124	4	4.897470	
9	123	3	6.909819	
9	122	2	6.799177	
9	121	2	-4.041414	
9	120	1	-2.633422	
8	120	7	-4.487995	
8	119	6	2.690654	
8	118	5	5.871162	
8	117	4	0.538763	
8	116	3	-1.243264	
8	115	3	-1.907053	
8	114	2	-1.085754	
8	113	2	-1.078996	
8	112	1	-4.047369	
7	112	9	0.486803	
7	111	9	-1.521917	
7	110	8	0.190876	
7	110	7	0.423968	
7	109	6	-0.895415	
7	108	5	2.182894	
7	107	4	3.168225	
7	106	3	7.523026	
7	105	2	4.429510	
7	104	1	6.192691	
6	104	8	1.745665	
6	103	8	-0.872009	
6	102	7	-0.014889	
6	102	6	-1.297828	
6	101	5	1.859243	
6	101	4	-1.125363	
6	100	3	-2.566749	
6	100	2	-3.588300	
6	99	1	-2.961802	
5	99	14	0.419157	
5	99	13	-1.378563	
5	98	12	-1.760723	
5	98	11	-0.025772	
5	97	10	0.918227	
5	97	9	0.786997	
5	96	8	-0.347644	
5	96	7	-0.659654	
5	95	6	-0.332365	
5	95	5	-0.208435	
5	94	4	-0.542142	
5	94	3	-0.383891	
5	93	2	-0.401072	
5	93	1	-0.166808	
4	93	9	0.400500	
4	92	8	1.336529	
4	92	7	1.685510	
4	91	6	-0.378222	
4	90	5	3.096900	
4	89	5	4.862480	
4	88	4	-0.263746	
4	87	3	25.923388	
4	86	2	11.664098	
4	85	1	20.130674	
3	85	10	-2.013455	
3	84	9	-12.919621	
3	83	9	22.524694	
3	82	8	6.626461	
3	81	7	10.595812	
3	81	6	5.104412	
3	80	5	-0.813636	
3	80	4	1.495400	
3	79	3	4.567047	
3	78	2	0.886597	
3	78	1	2.508137	
2	78	13	1.748447	
2	77	12	3.468850	
2	77	11	2.892377	
2	76	10	1.256716	
2	76	9	0.726858	
2	75	8	0.503735	
2	75	7	0.395253	
2	74	6	1.179971	
2	74	5	1.290821	
2	73	4	0.411751	
2	73	3	0.574106	
2	72	2	1.154020	
2	72	1	0.644928	
1	72	6	-2.632752	
1	71	5	-3.251738	
1	71	4	-1.003743	
1	70	3	-2.299303	
1	70	2	-2.388597	
1	69	1	0.932444	
