	k	i	s
86	10	6	1.030167
85	10	5	1.015735
84	10	4	0.574426
83	10	3	2.1883299999999997
82	10	2	1.3064440000000002
81	10	1	0.37908400000000003
80	9	9	0.5229689999999999
79	9	8	0.081127
78	9	7	0.374827
77	9	6	0.612256
76	9	5	0.308956
75	9	4	1.833761
74	9	3	6.261287
73	9	2	8.834147000000002
72	9	1	2.655373
71	8	7	-0.718078
70	8	6	-3.9149089999999998
69	8	5	4.201172
68	8	4	-5.031198000000001
67	8	3	-4.769781
66	8	2	-13.793316
65	8	1	-9.476756
64	7	9	-10.402087
63	7	8	-2.767186
62	7	7	-2.9953950000000003
61	7	6	-1.273479
60	7	5	-11.557791
59	7	4	-4.609334
58	7	3	-0.561135
57	7	2	-1.5159030000000004
56	7	1	-1.7185650000000001
55	6	8	-0.7321510000000002
54	6	7	9.363648
53	6	6	4.033243
52	6	5	2.794611
51	6	4	3.3015019999999997
50	6	3	0.543145
49	6	2	1.221832
48	6	1	0.080218
47	5	14	1.414112
46	5	13	1.3587420000000001
45	5	12	0.991591
44	5	11	0.547669
43	5	10	0.211414
42	5	9	1.308287
41	5	8	1.2011100000000001
40	5	7	1.90572
39	5	6	2.010952
38	5	5	2.2764740000000003
37	5	4	2.3442369999999997
36	5	3	1.718837
35	5	2	1.6381139999999998
34	5	1	1.580905
33	4	9	1.9479220000000002
32	4	8	2.47395
31	4	7	-0.46041400000000005
30	4	6	0.047383999999999996
29	4	5	1.0899160000000006
28	4	4	-0.502624
27	4	3	37.774563
26	4	2	-26.005018999999997
25	4	1	15.488826999999999
24	3	10	-4.080362
23	3	9	31.401604
22	3	8	-1.0902100000000001
21	3	7	46.854832
20	3	6	-2.561347
19	3	5	0.55004
18	3	4	6.542187
17	3	3	10.363605
16	3	2	14.40657
15	3	1	9.988592
14	2	13	1.8358729999999999
13	2	12	0.887863
12	2	11	0.07726799999999999
11	2	10	-2.818563
10	2	9	-2.964681
9	2	8	-3.1560330000000003
8	2	7	-3.2550060000000003
7	2	6	-3.5580870000000004
6	2	5	-3.15821
5	2	4	-3.290561
4	2	3	-2.75545
3	2	2	-23.156357
2	2	1	-8.019708
1	1	6	-19.349660999999998
0	1	1	-13.038321
